review_id,viewer_id,movie_id,rating,sentiment,review_date,review_text
2873,3876,7,5.7,neutral,2024-11-09,"Decent entertainment for a weekend, nothing groundbreaking."
2874,4884,3,8.1,positive,2025-03-11,Brilliant direction and an engaging plot from start to finish.
2875,598,3,5.8,neutral,2024-10-30,"Not bad, but could have been better with tighter editing."
2876,2144,10,7.8,positive,2024-07-04,Great performances and stunning visuals throughout.
2877,4173,5,1.1,negative,2025-01-25,Below average. The script needed a lot more work.
2878,1188,3,6.1,neutral,2024-09-18,"It was okay, nothing too special but watchable."
2879,4694,5,6.4,neutral,2024-10-21,"Not bad, but could have been better with tighter editing."
2880,4303,6,8.6,positive,2024-12-20,A must-watch for fans of the genre. Highly recommended.
2881,2692,2,5.6,neutral,2024-10-13,"Not bad, but could have been better with tighter editing."
2882,4804,2,8.4,positive,2024-10-10,A must-watch for fans of the genre. Highly recommended.
2883,1798,4,8.4,positive,2025-03-24,Absolutely loved this film! The storytelling was phenomenal.
2884,1063,8,9.7,positive,2024-12-24,Great performances and stunning visuals throughout.
2885,1084,4,5.2,neutral,2024-11-28,"Decent entertainment for a weekend, nothing groundbreaking."
2886,1207,6,9.2,positive,2025-03-20,A must-watch for fans of the genre. Highly recommended.
2887,86,7,5.9,neutral,2025-01-26,Average movie with some interesting moments here and there.
2888,3776,9,7.2,positive,2024-06-14,Great performances and stunning visuals throughout.
2889,1752,5,8.8,positive,2024-12-22,Brilliant direction and an engaging plot from start to finish.
2890,3923,6,5.1,neutral,2024-09-17,Average movie with some interesting moments here and there.
2891,4770,4,5.2,neutral,2025-03-09,"Some good parts, some slow parts. Mixed feelings overall."
2892,4624,2,4.7,negative,2025-02-17,Not worth the hype. Overly long and lacking substance.
2893,2626,1,4.5,negative,2025-01-13,The pacing was terrible and the acting felt forced throughout.
2894,2637,6,7.9,positive,2024-06-06,Brilliant direction and an engaging plot from start to finish.
2895,2833,2,8.5,positive,2024-07-15,Exceeded my expectations in every way possible.
2896,4115,6,8.4,positive,2024-12-20,Great performances and stunning visuals throughout.
2897,3846,7,5.3,neutral,2024-08-22,"Decent entertainment for a weekend, nothing groundbreaking."
2898,4141,2,5.6,neutral,2024-11-04,Average movie with some interesting moments here and there.
2899,2875,2,8.2,positive,2024-10-16,A must-watch for fans of the genre. Highly recommended.
2900,287,2,5.7,neutral,2024-10-30,"Decent entertainment for a weekend, nothing groundbreaking."
2901,2144,6,7.7,positive,2024-11-14,Great performances and stunning visuals throughout.
2902,1166,3,7.3,positive,2024-07-08,Absolutely loved this film! The storytelling was phenomenal.
2903,4119,5,3.6,negative,2025-03-14,Not worth the hype. Overly long and lacking substance.
2904,440,6,7.4,positive,2024-10-04,Absolutely loved this film! The storytelling was phenomenal.
2905,1919,1,8.6,positive,2025-03-17,Brilliant direction and an engaging plot from start to finish.
2906,325,3,5.3,neutral,2024-11-06,Average movie with some interesting moments here and there.
2907,4851,8,2.7,negative,2024-06-24,Below average. The script needed a lot more work.
2908,1650,9,4.5,negative,2024-08-21,Below average. The script needed a lot more work.
2909,3674,5,6.4,neutral,2024-07-01,"Decent entertainment for a weekend, nothing groundbreaking."
2910,4902,8,6.3,neutral,2025-02-05,"It was okay, nothing too special but watchable."
2911,3355,3,8.7,positive,2024-12-05,A must-watch for fans of the genre. Highly recommended.
2912,150,2,5.7,neutral,2024-08-12,"Some good parts, some slow parts. Mixed feelings overall."
2913,1548,1,8.0,positive,2024-07-31,A must-watch for fans of the genre. Highly recommended.
2914,1627,7,7.8,positive,2024-10-11,Great performances and stunning visuals throughout.
2915,505,7,7.7,positive,2025-01-30,Brilliant direction and an engaging plot from start to finish.
2916,188,4,5.6,neutral,2024-07-15,"Decent entertainment for a weekend, nothing groundbreaking."
2917,607,10,7.6,positive,2024-10-12,Great performances and stunning visuals throughout.
2918,4046,3,4.8,negative,2024-06-10,Would not recommend. Wasted potential on a promising premise.
2919,1861,3,2.5,negative,2024-07-22,Would not recommend. Wasted potential on a promising premise.
2920,2882,6,9.5,positive,2024-06-01,Brilliant direction and an engaging plot from start to finish.
2921,3010,1,7.9,positive,2024-11-28,Brilliant direction and an engaging plot from start to finish.
2922,441,8,3.9,negative,2024-08-21,The pacing was terrible and the acting felt forced throughout.
2923,4737,10,8.5,positive,2024-09-11,Brilliant direction and an engaging plot from start to finish.
2924,4359,9,1.6,negative,2024-12-26,Not worth the hype. Overly long and lacking substance.
2925,120,2,3.3,negative,2024-06-16,Not worth the hype. Overly long and lacking substance.
2926,1475,9,9.8,positive,2024-11-24,A must-watch for fans of the genre. Highly recommended.
2927,263,6,9.2,positive,2024-08-29,A must-watch for fans of the genre. Highly recommended.
2928,2086,2,5.2,neutral,2025-01-08,"Decent entertainment for a weekend, nothing groundbreaking."
2929,147,8,3.6,negative,2024-08-22,The pacing was terrible and the acting felt forced throughout.
2930,240,1,9.1,positive,2024-11-26,A must-watch for fans of the genre. Highly recommended.
2931,39,8,7.9,positive,2025-03-19,Brilliant direction and an engaging plot from start to finish.
2932,3628,8,6.2,neutral,2025-03-15,Average movie with some interesting moments here and there.
2933,2152,9,5.1,neutral,2024-12-07,"It was okay, nothing too special but watchable."
2934,203,6,6.5,neutral,2024-10-14,"Not bad, but could have been better with tighter editing."
2935,3663,9,8.7,positive,2024-10-23,A must-watch for fans of the genre. Highly recommended.
2936,2518,8,5.2,neutral,2024-07-24,"Not bad, but could have been better with tighter editing."
2937,4246,8,9.6,positive,2025-02-05,Brilliant direction and an engaging plot from start to finish.
2938,636,6,4.4,negative,2024-12-23,Would not recommend. Wasted potential on a promising premise.
2939,940,4,5.3,neutral,2025-01-20,Average movie with some interesting moments here and there.
2940,517,7,5.1,neutral,2025-03-11,"Some good parts, some slow parts. Mixed feelings overall."
2941,3914,7,5.6,neutral,2024-09-29,"It was okay, nothing too special but watchable."
2942,4767,5,9.1,positive,2025-01-28,Brilliant direction and an engaging plot from start to finish.
2943,840,6,5.2,neutral,2025-03-23,"Some good parts, some slow parts. Mixed feelings overall."
2944,3828,7,7.9,positive,2025-02-07,Brilliant direction and an engaging plot from start to finish.
2945,3551,6,2.1,negative,2024-10-02,Below average. The script needed a lot more work.
2946,3073,8,6.8,neutral,2025-03-12,"Not bad, but could have been better with tighter editing."
2947,3632,2,7.6,positive,2024-12-11,Exceeded my expectations in every way possible.
2948,931,2,7.2,positive,2024-12-25,Exceeded my expectations in every way possible.
2949,3044,3,3.4,negative,2024-11-07,Would not recommend. Wasted potential on a promising premise.
2950,4278,8,7.4,positive,2024-11-02,Exceeded my expectations in every way possible.
2951,2032,5,7.9,positive,2024-09-13,Great performances and stunning visuals throughout.
2952,671,1,7.0,positive,2024-08-24,Absolutely loved this film! The storytelling was phenomenal.
2953,961,5,6.0,neutral,2025-03-20,"Some good parts, some slow parts. Mixed feelings overall."
2954,437,2,5.5,neutral,2024-07-16,"It was okay, nothing too special but watchable."
2955,3714,5,6.6,neutral,2025-01-26,"It was okay, nothing too special but watchable."
2956,2567,8,7.3,positive,2025-03-19,Brilliant direction and an engaging plot from start to finish.
2957,2246,3,9.6,positive,2024-09-05,Brilliant direction and an engaging plot from start to finish.
2958,555,3,5.4,neutral,2024-10-10,"It was okay, nothing too special but watchable."
2959,3915,1,7.5,positive,2025-02-16,Brilliant direction and an engaging plot from start to finish.
2960,1479,8,1.2,negative,2025-02-20,Below average. The script needed a lot more work.
2961,1582,7,5.9,neutral,2024-10-26,"Not bad, but could have been better with tighter editing."
2962,2537,8,7.5,positive,2024-07-02,A must-watch for fans of the genre. Highly recommended.
2963,886,6,3.5,negative,2024-10-28,Below average. The script needed a lot more work.
2964,1079,1,8.8,positive,2025-02-03,Exceeded my expectations in every way possible.
2965,1222,3,6.1,neutral,2024-09-29,Average movie with some interesting moments here and there.
2966,209,9,6.3,neutral,2024-12-28,"Some good parts, some slow parts. Mixed feelings overall."
2967,2479,5,1.8,negative,2024-11-27,The pacing was terrible and the acting felt forced throughout.
2968,384,9,9.8,positive,2024-08-28,Exceeded my expectations in every way possible.
2969,4208,6,6.4,neutral,2024-12-17,"It was okay, nothing too special but watchable."
2970,1134,9,6.0,neutral,2024-11-03,"Some good parts, some slow parts. Mixed feelings overall."
2971,1640,7,8.4,positive,2024-08-07,Great performances and stunning visuals throughout.
2972,2261,10,6.9,neutral,2024-10-30,"Some good parts, some slow parts. Mixed feelings overall."
2973,3751,10,9.4,positive,2024-06-29,A must-watch for fans of the genre. Highly recommended.
2974,2837,4,8.0,positive,2025-02-07,Exceeded my expectations in every way possible.
2975,147,7,5.8,neutral,2024-06-11,Average movie with some interesting moments here and there.
2976,4240,3,2.0,negative,2024-06-06,The pacing was terrible and the acting felt forced throughout.
2977,1412,10,1.1,negative,2025-01-28,Disappointed with the plot. Very predictable and boring.
2978,4525,3,6.3,neutral,2024-10-16,"Decent entertainment for a weekend, nothing groundbreaking."
2979,4994,3,7.6,positive,2024-08-16,A must-watch for fans of the genre. Highly recommended.
2980,4211,9,7.4,positive,2024-07-23,Great performances and stunning visuals throughout.
2981,2624,9,7.6,positive,2024-09-20,Absolutely loved this film! The storytelling was phenomenal.
2982,1225,4,6.4,neutral,2024-08-25,Average movie with some interesting moments here and there.
2983,1133,5,7.9,positive,2024-07-07,Great performances and stunning visuals throughout.
2984,4226,4,4.4,negative,2025-03-12,Below average. The script needed a lot more work.
2985,4451,10,5.5,neutral,2024-10-17,"It was okay, nothing too special but watchable."
2986,1345,4,7.0,neutral,2024-09-07,Average movie with some interesting moments here and there.
2987,2467,7,9.8,positive,2024-12-20,Brilliant direction and an engaging plot from start to finish.
2988,665,1,8.7,positive,2025-02-16,Brilliant direction and an engaging plot from start to finish.
2989,1202,2,5.8,neutral,2024-10-01,"Some good parts, some slow parts. Mixed feelings overall."
2990,2606,3,6.9,neutral,2024-07-12,"Decent entertainment for a weekend, nothing groundbreaking."
2991,2474,5,6.3,neutral,2025-01-15,"Not bad, but could have been better with tighter editing."
2992,421,5,7.1,positive,2025-02-20,Exceeded my expectations in every way possible.
2993,2158,5,5.0,negative,2024-08-24,Not worth the hype. Overly long and lacking substance.
2994,3707,4,3.5,negative,2024-06-17,Would not recommend. Wasted potential on a promising premise.
2995,2988,1,8.5,positive,2025-02-24,A must-watch for fans of the genre. Highly recommended.
2996,1822,3,9.5,positive,2024-06-26,Exceeded my expectations in every way possible.
2997,37,9,5.8,neutral,2024-10-05,"It was okay, nothing too special but watchable."
2998,3562,7,8.5,positive,2025-02-03,Exceeded my expectations in every way possible.
2999,4251,8,5.7,neutral,2025-02-05,"Some good parts, some slow parts. Mixed feelings overall."
3000,1920,4,2.9,negative,2024-09-28,Would not recommend. Wasted potential on a promising premise.
3001,4087,10,8.5,positive,2024-06-20,Great performances and stunning visuals throughout.
3002,4851,5,9.2,positive,2024-06-29,Brilliant direction and an engaging plot from start to finish.
3003,3757,7,9.2,positive,2024-07-24,Brilliant direction and an engaging plot from start to finish.
3004,4297,2,2.9,negative,2024-08-18,The pacing was terrible and the acting felt forced throughout.
3005,3284,3,5.9,neutral,2024-10-22,"It was okay, nothing too special but watchable."
3006,2894,3,6.6,neutral,2024-08-21,"Some good parts, some slow parts. Mixed feelings overall."
3007,2685,7,9.3,positive,2024-07-30,Great performances and stunning visuals throughout.
3008,3659,3,4.6,negative,2024-06-28,The pacing was terrible and the acting felt forced throughout.
3009,3656,6,7.2,positive,2024-11-17,Absolutely loved this film! The storytelling was phenomenal.
3010,2411,8,8.4,positive,2024-10-05,Exceeded my expectations in every way possible.
3011,3714,5,9.7,positive,2024-10-31,Absolutely loved this film! The storytelling was phenomenal.
3012,4163,10,9.4,positive,2024-06-22,Brilliant direction and an engaging plot from start to finish.
3013,3266,8,6.9,neutral,2025-02-07,"Decent entertainment for a weekend, nothing groundbreaking."
3014,149,3,5.1,neutral,2024-10-25,"Some good parts, some slow parts. Mixed feelings overall."
3015,1795,1,4.4,negative,2024-06-05,Not worth the hype. Overly long and lacking substance.
3016,4370,8,5.6,neutral,2024-08-01,Average movie with some interesting moments here and there.
3017,150,4,6.6,neutral,2024-09-08,"Not bad, but could have been better with tighter editing."
3018,81,4,8.5,positive,2024-12-07,Great performances and stunning visuals throughout.
3019,2043,8,9.5,positive,2024-09-21,Absolutely loved this film! The storytelling was phenomenal.
3020,237,5,8.1,positive,2025-03-10,Brilliant direction and an engaging plot from start to finish.
3021,4433,8,1.4,negative,2024-12-04,Not worth the hype. Overly long and lacking substance.
3022,1132,3,5.9,neutral,2025-03-26,"Some good parts, some slow parts. Mixed feelings overall."
3023,4837,3,8.6,positive,2025-02-23,Exceeded my expectations in every way possible.
3024,3245,4,9.5,positive,2025-03-23,Brilliant direction and an engaging plot from start to finish.
3025,256,5,8.3,positive,2025-01-06,Absolutely loved this film! The storytelling was phenomenal.
