region_id,city,movie_id,views,engagement_score,revenue_usd,month
3102,Seattle,8,55656,8.38,286174.82,2024-12
3103,Phoenix,8,27260,6.86,1201020.48,2025-02
3104,Seattle,1,456602,9.28,1057476.08,2025-03
3105,New York,2,460364,6.7,1662350.13,2024-07
3106,Denver,4,244848,7.69,1228696.81,2024-11
3107,Boston,2,82345,3.25,1964366.67,2025-04
3108,Seattle,9,327336,8.5,1115044.31,2025-03
3109,Seattle,3,280218,5.15,1180980.5,2025-01
3110,Houston,3,327721,3.18,1146290.53,2024-12
3111,Boston,9,34929,2.2,1321727.25,2024-11
3112,Boston,3,381844,8.2,553342.14,2025-04
3113,Boston,9,48035,9.65,1623078.82,2024-08
3114,Boston,5,153529,1.76,1344048.11,2025-03
3115,Phoenix,8,87651,1.01,290565.7,2024-11
3116,Chicago,6,45895,7.5,579361.43,2024-11
3117,Seattle,4,221570,5.68,1172755.94,2024-09
3118,Phoenix,5,172683,2.42,998952.55,2025-03
3119,Boston,6,178207,3.03,1642491.65,2024-10
3120,Houston,5,95329,2.46,469137.11,2024-07
3121,Phoenix,2,255398,5.78,1985397.38,2024-08
3122,New York,6,380667,2.64,1153122.41,2024-11
3123,Houston,10,151817,5.33,1132611.97,2025-03
3124,Chicago,9,292782,4.43,1068195.13,2024-11
3125,San Francisco,8,262266,7.46,1561760.9,2024-09
3126,Boston,9,12024,1.99,515357.27,2025-03
3127,Los Angeles,4,249252,2.36,407647.14,2024-09
3128,Boston,1,20738,8.95,961059.3,2024-08
3129,Houston,8,266427,9.62,991600.53,2024-10
3130,Los Angeles,4,319066,7.63,1002646.2,2024-08
3131,Seattle,8,118254,9.07,490572.07,2024-12
3132,Los Angeles,9,456352,1.41,1797405.75,2024-11
3133,Miami,8,437550,3.39,1543254.28,2025-01
3134,San Francisco,3,18002,5.55,412923.79,2025-03
3135,Los Angeles,10,450602,2.68,373040.48,2025-03
3136,Miami,1,272684,9.18,1823783.71,2024-11
3137,Miami,5,661,8.45,1802896.47,2024-07
3138,Seattle,9,201946,3.35,357730.82,2024-11
3139,Miami,10,355469,7.71,295468.39,2024-10
3140,Houston,6,272025,8.88,788843.19,2025-01
3141,Phoenix,5,103480,2.1,150394.68,2025-03
3142,Los Angeles,10,170236,9.67,1732597.14,2025-03
3143,Boston,7,203160,8.82,751708.17,2025-01
3144,Phoenix,2,120812,4.69,979878.27,2024-09
3145,Seattle,9,496583,2.41,1584548.93,2024-10
3146,Houston,8,411618,9.95,1553711.28,2024-11
3147,New York,7,172114,9.47,1499443.54,2024-12
3148,Boston,7,424230,7.64,264259.51,2025-01
3149,Boston,2,311282,2.59,1662083.18,2025-04
3150,Boston,6,137895,2.59,1735627.78,2025-04
3151,Miami,9,493229,8.78,929618.88,2025-02
3152,Miami,6,140230,4.11,731844.16,2025-04
3153,Chicago,3,415209,2.81,1624223.81,2025-01
3154,Houston,7,484745,1.31,199003.59,2024-11
3155,Phoenix,10,332995,8.95,1747861.31,2024-07
3156,New York,5,120292,7.66,963361.57,2025-04
3157,Chicago,6,117221,7.3,1288339.68,2024-10
3158,Boston,3,82834,5.65,371709.64,2025-03
3159,San Francisco,9,174621,3.01,1207919.15,2024-11
3160,Miami,5,46392,9.01,631525.37,2025-04
3161,Seattle,7,144209,6.85,566896.05,2025-02
3162,Phoenix,2,51045,5.89,1533396.79,2024-12
3163,Seattle,9,210094,8.53,654757.87,2024-10
3164,Phoenix,5,343434,7.24,1460331.23,2024-11
3165,Houston,10,321899,9.72,1820387.32,2025-04
3166,Houston,6,198811,4.97,1085600.43,2024-11
3167,New York,4,389221,7.02,1658925.7,2024-08
3168,Phoenix,2,367001,7.37,1946125.42,2025-02
3169,Boston,1,262171,2.7,1758066.4,2025-03
3170,Seattle,3,117042,2.78,1091445.7,2025-03
3171,Denver,1,455566,3.69,861431.46,2024-07
3172,Chicago,10,378166,9.19,1092835.93,2024-08
3173,Denver,8,253111,8.52,865147.56,2024-12
3174,Seattle,5,384400,9.3,1386775.56,2025-04
3175,Houston,10,233560,1.22,780663.85,2024-12
3176,Seattle,7,24334,4.7,514915.36,2024-07
3177,Phoenix,2,417694,4.15,856063.97,2025-04
3178,New York,5,323996,9.1,949551.47,2024-08
3179,San Francisco,5,82470,3.94,1831347.98,2025-03
3180,Boston,8,59789,9.06,1200689.44,2025-02
3181,Denver,10,72826,6.33,761554.64,2024-10
3182,Los Angeles,4,260474,1.75,1540982.67,2024-08
3183,New York,8,170047,4.4,1270819.27,2024-11
3184,Chicago,8,181793,1.33,582753.17,2025-04
3185,Miami,8,17694,2.36,1023067.86,2025-03
3186,Chicago,8,315012,2.96,828752.96,2025-01
3187,Phoenix,2,81452,9.31,180857.91,2024-12
3188,Houston,4,215655,2.82,1245645.59,2025-02
3189,Miami,6,134373,7.98,204203.61,2025-03
3190,Miami,8,18774,2.88,1641231.27,2024-10
3191,Houston,4,292615,7.58,1796134.08,2025-04
3192,Los Angeles,3,386675,1.83,1688408.26,2024-11
3193,Boston,5,6077,3.11,254272.62,2024-11
3194,Miami,10,353843,1.03,659793.27,2024-09
3195,San Francisco,7,45542,2.41,1966910.66,2025-02
3196,Houston,4,91635,8.22,131698.38,2025-02
3197,Phoenix,1,485335,9.23,1626614.61,2024-12
3198,Denver,6,219075,1.96,806879.78,2025-02
3199,Houston,3,91766,9.31,1746360.33,2024-08
3200,San Francisco,5,263209,3.77,1914564.2,2024-10
3201,New York,3,429266,3.08,294676.74,2024-12
3202,Boston,3,359218,5.49,1365956.21,2024-08
3203,Boston,2,65002,4.09,207958.88,2025-04
3204,Chicago,6,27615,8.62,1752974.78,2025-04
3205,Los Angeles,8,64359,4.26,884335.15,2024-12
3206,Los Angeles,8,128228,4.14,347111.17,2024-09
3207,San Francisco,8,363958,7.68,1734534.44,2024-07
3208,New York,10,167707,3.93,75253.8,2024-11
3209,Boston,1,83064,5.51,1192564.54,2024-12
3210,Seattle,8,459000,9.67,850977.29,2025-01
3211,Los Angeles,8,47872,6.76,384230.69,2024-12
3212,Los Angeles,7,328277,4.54,44230.86,2024-11
3213,Los Angeles,4,108220,4.75,941723.33,2025-02
3214,Chicago,8,362451,3.57,711800.29,2024-08
3215,Los Angeles,4,340963,6.91,1803964.04,2024-07
3216,Seattle,3,144101,3.79,1691037.7,2024-11
3217,Houston,8,118765,5.85,987707.83,2025-03
3218,Houston,8,96214,9.32,1262693.42,2024-11
3219,Phoenix,8,74397,9.48,1924642.78,2024-07
3220,Los Angeles,5,326450,2.87,25621.0,2025-03
3221,Boston,1,370459,7.23,767413.67,2025-01
3222,New York,7,429439,4.17,984978.13,2024-07
3223,Miami,9,421414,3.29,1386987.57,2025-01
3224,Los Angeles,1,186526,6.59,1305233.92,2024-07
3225,Chicago,9,11918,2.34,532732.25,2024-08
3226,Boston,6,64088,3.91,1237511.77,2025-04
3227,Phoenix,7,246581,6.14,1584401.62,2024-07
3228,Seattle,4,258464,7.64,1180336.5,2024-09
3229,San Francisco,3,404833,5.34,1198987.48,2025-02
3230,Chicago,2,419853,1.17,1320093.16,2024-12
3231,Phoenix,4,228878,2.57,1525010.63,2025-02
3232,Houston,5,458120,4.0,524395.83,2024-08
3233,New York,4,92744,6.29,393209.79,2024-09
3234,Houston,4,193558,4.26,1348036.68,2025-04
3235,Denver,7,290236,5.34,1782288.66,2024-12
3236,New York,4,165149,7.83,1894217.09,2024-12
3237,San Francisco,4,481942,8.2,609386.09,2024-12
3238,Miami,8,230073,1.74,114479.17,2024-11
3239,Boston,8,298457,5.83,670105.17,2025-04
3240,Chicago,3,183786,7.75,1976382.83,2024-12
3241,San Francisco,4,66543,6.07,1087684.76,2025-04
3242,Seattle,7,315791,7.37,62670.97,2024-08
3243,Chicago,6,293488,1.64,874035.27,2024-12
3244,San Francisco,5,194309,5.17,796456.51,2024-12
3245,Miami,9,419779,4.46,1726541.17,2025-02
3246,Miami,8,310255,8.59,714436.98,2024-10
3247,Phoenix,10,448203,7.0,89999.71,2025-02
3248,Miami,3,137805,6.61,116142.21,2024-10
3249,Phoenix,10,109044,3.88,80342.29,2024-09
3250,Miami,1,303037,4.84,186391.49,2025-01
3251,Houston,7,236117,8.26,876609.89,2025-02
3252,Boston,4,183578,8.18,1088935.56,2024-10
3253,New York,8,10010,9.27,1691187.51,2024-07
3254,Phoenix,10,61106,2.56,225756.85,2025-03
3255,New York,5,452219,6.03,1482074.14,2024-12
3256,Denver,9,407632,3.22,788809.82,2025-02
3257,Boston,3,88531,3.22,1539424.2,2024-12
3258,Chicago,7,178715,9.46,270317.45,2024-09
3259,Miami,1,223573,7.36,1744696.74,2024-09
3260,New York,5,417143,2.73,1991621.44,2025-01
3261,Chicago,3,53651,3.49,1841012.78,2024-11
3262,New York,7,309985,5.95,1785767.71,2024-10
3263,San Francisco,3,4758,1.22,1758428.95,2025-03
3264,Seattle,9,253170,8.37,359832.56,2024-07
3265,Houston,3,490483,8.4,561123.31,2024-10
3266,San Francisco,6,458446,4.09,1226922.08,2024-09
3267,Chicago,2,359407,6.68,1783152.15,2025-02
3268,Chicago,7,467168,2.75,1331850.46,2024-12
3269,New York,4,89687,3.81,970533.46,2025-02
3270,Los Angeles,9,18170,7.89,1056361.85,2025-01
3271,Boston,10,257730,9.32,406194.82,2025-03
3272,Chicago,9,374722,8.75,86694.87,2024-12
3273,Seattle,3,440459,4.6,455871.17,2025-02
3274,Seattle,3,496540,6.19,753219.36,2024-12
3275,San Francisco,9,43506,9.45,578158.95,2024-09
3276,Phoenix,5,60999,4.62,1960478.02,2025-01
3277,Houston,5,142780,7.71,980605.81,2025-03
3278,Houston,3,212244,7.05,518356.63,2025-04
3279,Los Angeles,5,132442,2.73,154656.69,2024-10
3280,Miami,8,444821,4.76,1552874.39,2025-01
3281,Phoenix,8,220830,3.77,480908.19,2025-04
3282,New York,6,257998,3.81,1253466.33,2024-12
3283,Boston,3,100406,7.15,455327.84,2024-11
3284,Los Angeles,10,19916,6.46,914133.44,2024-10
3285,New York,6,498553,1.09,1341670.09,2025-01
3286,Los Angeles,2,92616,5.82,1814816.25,2025-04
3287,San Francisco,2,197657,6.14,918182.07,2024-08
3288,Seattle,9,217181,3.53,266428.68,2025-03
3289,Los Angeles,8,495631,2.14,1498805.22,2024-10
3290,Los Angeles,6,391808,4.4,1697429.84,2024-11
3291,Chicago,4,410374,8.52,1087589.74,2024-09
3292,Miami,4,414076,1.94,1006130.83,2024-11
3293,San Francisco,7,421734,9.2,1970137.27,2024-11
3294,Chicago,6,409198,5.55,363996.1,2025-01
3295,Phoenix,10,245208,8.7,1368077.37,2024-08
3296,New York,8,43064,3.68,232235.34,2024-08
3297,Miami,2,428700,4.26,124384.84,2025-04
3298,Phoenix,2,425806,7.19,136939.34,2024-11
3299,Denver,9,223146,2.28,1018637.02,2024-07
3300,Houston,6,104948,1.45,1087304.45,2024-12
3301,Denver,6,118528,2.9,872420.95,2025-03
3302,Miami,10,345313,9.49,1320163.62,2024-09
3303,Los Angeles,10,16186,8.98,175383.62,2024-11
3304,Chicago,8,153862,5.23,1228801.42,2025-04
3305,Seattle,4,379507,5.39,1428377.97,2024-09
3306,Phoenix,10,111492,7.22,1572709.19,2024-09
3307,Miami,3,272354,6.62,117869.28,2025-03
3308,San Francisco,8,485645,3.27,413560.74,2024-11
3309,Boston,2,188726,9.63,758423.41,2024-07
3310,Miami,8,92688,3.99,739722.01,2024-07
3311,Phoenix,5,416302,8.0,1289680.66,2024-11
3312,San Francisco,3,453927,9.81,1833217.14,2024-09
3313,Denver,9,154940,6.02,1133009.43,2025-03
3314,San Francisco,6,433930,8.59,1656305.6,2024-10
3315,Phoenix,10,301227,5.03,1619060.25,2024-09
3316,Denver,8,308742,6.49,722283.81,2024-11
3317,Chicago,1,75400,4.31,1139362.25,2025-04
3318,San Francisco,6,244721,7.79,496299.62,2024-12
3319,San Francisco,1,342662,6.2,932403.7,2024-10
3320,Chicago,5,385384,9.81,590471.44,2025-04
3321,Phoenix,3,401159,1.02,1205179.88,2025-01
3322,Chicago,6,244675,8.55,996356.69,2024-10
3323,San Francisco,3,132652,8.83,414544.52,2024-08
3324,San Francisco,10,444966,6.01,803052.07,2025-01
3325,Denver,5,228617,6.57,1134321.06,2025-01
3326,Seattle,4,345658,5.5,1959054.04,2024-09
3327,Miami,9,264448,7.31,308689.62,2025-03
3328,Phoenix,3,346799,1.04,354189.89,2024-11
3329,Chicago,5,438441,3.79,322470.4,2025-04
3330,Boston,2,481901,8.8,250914.68,2024-11
3331,New York,2,474627,3.41,1451082.47,2024-09
3332,Chicago,3,92673,7.54,1737420.08,2024-10
3333,New York,5,482820,3.88,1422464.72,2024-08
3334,Miami,2,192936,1.54,1484776.98,2025-04
3335,Denver,9,49995,3.21,773396.88,2024-08
3336,Miami,6,253319,9.63,1734232.5,2025-03
3337,Denver,3,115101,6.61,628321.4,2025-04
3338,Phoenix,3,416712,9.38,1659997.76,2024-07
3339,Los Angeles,7,126979,2.05,1172908.28,2024-08
3340,New York,1,215679,4.22,1367896.64,2025-03
3341,Los Angeles,7,242341,6.96,739856.87,2024-09
3342,Miami,10,259221,5.31,1022279.58,2024-11
3343,San Francisco,2,8272,1.55,1517006.43,2024-11
3344,Denver,2,203101,7.95,884470.96,2024-07
3345,Houston,5,426526,1.58,253141.16,2024-11
3346,Denver,10,451659,6.08,1382333.31,2024-10
3347,Boston,6,481898,4.73,1153425.07,2025-02
3348,Denver,6,449770,4.18,1390708.15,2025-04
3349,San Francisco,9,106838,2.99,1145167.58,2025-04
3350,Los Angeles,5,116047,3.09,1064840.5,2025-02
3351,San Francisco,4,173177,5.25,331100.31,2025-01
3352,Denver,9,464704,9.36,563785.2,2024-11
3353,Houston,5,235199,1.14,1925932.13,2025-02
3354,Phoenix,8,483781,2.01,870088.12,2024-12
3355,Seattle,9,420551,8.9,109602.12,2025-02
3356,Denver,9,179675,1.02,1783199.54,2025-02
3357,Phoenix,3,455997,2.12,1791830.13,2025-01
3358,Denver,4,445605,6.57,742751.59,2025-01
3359,New York,9,87898,2.84,1380652.32,2025-02
3360,Phoenix,7,390858,2.13,343275.91,2024-11
3361,New York,7,56909,3.74,1965754.18,2024-11
3362,Chicago,2,394214,3.35,824835.47,2024-08
3363,Miami,9,76184,7.47,1459340.4,2024-09
3364,Seattle,2,186509,6.76,909775.36,2025-04
3365,Seattle,1,150086,7.42,1519218.61,2024-12
3366,Chicago,3,180261,3.36,929682.0,2024-07
3367,Boston,5,405880,1.14,516996.83,2024-09
3368,Houston,8,166203,2.68,1712206.13,2024-10
3369,Los Angeles,10,178624,9.93,392811.07,2024-08
3370,Boston,3,406130,1.91,77048.05,2025-03
3371,Phoenix,3,485800,7.14,678129.68,2024-08
3372,Denver,2,418258,6.78,959177.64,2025-04
3373,Miami,1,191939,7.29,91049.88,2024-10
3374,New York,1,139745,1.93,214009.23,2024-12
3375,Seattle,10,178465,9.54,50776.54,2024-12
3376,Chicago,7,235383,3.44,1134430.07,2025-01
3377,New York,4,485465,6.96,1959249.35,2024-08
3378,Seattle,7,369986,5.08,1623972.75,2024-08
3379,Denver,1,251747,8.7,1563761.59,2024-07
3380,Los Angeles,8,66523,3.5,168781.27,2024-09
3381,Miami,6,216448,2.85,876964.48,2024-10
3382,Phoenix,7,282541,2.58,666065.71,2024-07
3383,Los Angeles,10,334821,9.76,155127.47,2025-01
3384,Seattle,8,252441,8.84,1895915.4,2024-09
3385,New York,6,329920,7.94,390205.75,2025-03
3386,New York,3,17048,5.3,187824.64,2025-01
3387,Los Angeles,2,455490,9.43,1665426.36,2024-12
3388,Phoenix,7,109393,8.22,536014.23,2025-03
3389,Houston,9,403198,3.49,1789764.34,2024-07
3390,Los Angeles,2,360104,7.75,1385470.44,2024-12
3391,Phoenix,9,307654,1.2,1254715.08,2025-03
3392,Los Angeles,6,176138,5.04,117705.31,2024-07
3393,Houston,4,160196,2.34,59703.82,2024-11
3394,Seattle,6,367830,6.0,764382.46,2024-11
3395,New York,10,135741,1.56,344034.61,2024-09
3396,Phoenix,7,369529,2.65,1037031.87,2025-01
3397,Chicago,6,92304,4.57,1917747.82,2024-10
3398,Phoenix,10,30726,8.49,1438835.14,2025-03
3399,Seattle,1,38164,3.25,974368.23,2024-09
3400,Miami,8,27360,1.82,183087.84,2025-04
3401,Boston,8,56989,6.07,882742.3,2025-04
3402,Seattle,10,358740,1.86,553239.48,2025-03
3403,Phoenix,4,204377,3.61,679089.87,2024-07
3404,Denver,4,387766,2.43,1604707.3,2025-03
3405,Los Angeles,9,235090,9.13,1712980.47,2025-02
3406,Houston,2,67943,5.16,461540.7,2025-03
3407,Los Angeles,1,477428,7.49,1461601.81,2024-07
3408,Phoenix,1,327060,5.31,195160.45,2024-08
3409,Los Angeles,5,288756,5.68,1501746.81,2024-11
3410,Seattle,10,24585,1.68,123233.72,2025-04
3411,Houston,4,474891,3.88,1333142.79,2024-11
3412,Los Angeles,3,24638,9.94,1331257.05,2025-02
3413,Phoenix,2,418945,1.87,1615887.03,2024-09
3414,Miami,5,487466,2.45,1434677.15,2025-01
3415,Phoenix,3,28324,8.54,1171460.05,2024-12
3416,Chicago,10,200769,6.44,270316.4,2025-01
3417,Boston,3,454894,8.43,643245.12,2024-11
3418,Miami,2,109701,7.62,1480453.04,2024-11
3419,Miami,6,492950,8.15,1473682.85,2024-12
3420,New York,3,194262,7.61,935625.55,2025-02
3421,Seattle,1,49820,9.92,555979.39,2024-09
3422,Los Angeles,5,152988,4.25,1390854.66,2025-01
3423,Boston,2,176153,7.73,1147322.28,2024-08
3424,Phoenix,1,158462,6.33,1481266.52,2025-03
3425,Seattle,8,358426,6.13,1897594.92,2024-07
3426,Seattle,3,185979,3.47,271151.2,2024-10
3427,Los Angeles,3,34653,5.87,1514835.09,2025-04
3428,Boston,7,134636,2.79,939441.03,2025-03
3429,Los Angeles,3,263432,1.85,1173820.05,2024-07
3430,Phoenix,6,155185,9.1,1618781.57,2024-09
3431,New York,9,267558,2.07,1678986.32,2025-01
3432,Denver,5,161327,6.09,1115489.92,2024-12
3433,Boston,9,133382,2.11,957387.36,2025-03
3434,Seattle,1,274074,6.4,1760322.79,2025-03
3435,New York,7,385504,4.38,875078.58,2024-10
3436,Chicago,1,207560,4.49,1181353.22,2025-01
3437,Boston,1,197588,4.3,322417.08,2024-12
3438,Houston,9,113160,4.41,482366.78,2024-12
3439,Boston,10,286579,1.01,1395485.09,2025-04
3440,Seattle,10,105060,4.39,182831.02,2024-07
3441,New York,2,245818,1.62,670948.02,2025-01
3442,Seattle,1,254994,2.17,1594682.67,2024-12
3443,Denver,6,150765,7.03,442529.44,2024-07
3444,Phoenix,5,475240,2.75,834041.26,2024-11
3445,Los Angeles,6,39314,7.71,539116.84,2024-12
3446,Seattle,3,54970,6.3,1910494.58,2024-10
3447,Phoenix,5,77880,7.97,776930.41,2024-08
3448,Denver,5,353139,8.38,1665019.48,2024-09
3449,Miami,9,90770,5.42,1446662.05,2024-08
3450,Houston,2,378168,5.09,676848.06,2025-04
3451,New York,9,384483,8.36,26613.44,2025-01
3452,New York,1,174761,1.32,1252198.09,2025-01
3453,Boston,5,107423,3.21,379525.14,2024-09
3454,San Francisco,6,237741,1.17,1458370.86,2024-12
3455,New York,10,460325,7.64,1711843.09,2024-07
3456,Boston,5,340208,5.75,682642.9,2025-02
3457,Boston,3,343315,9.14,792484.32,2024-11
3458,Miami,4,291982,9.05,456216.01,2024-10
3459,Houston,7,48853,9.01,1426485.66,2025-04
3460,Chicago,6,41643,9.49,196715.91,2024-12
3461,Seattle,5,355165,3.1,1280628.4,2025-01
3462,Chicago,10,144983,8.99,353619.11,2025-03
3463,Chicago,5,409554,9.02,55513.0,2025-03
3464,Houston,7,403805,8.19,447362.62,2024-09
3465,Phoenix,7,457043,3.7,429628.28,2024-10
3466,Boston,10,481219,2.97,1199579.82,2024-09
3467,San Francisco,9,265696,5.13,1367358.78,2024-07
3468,Los Angeles,5,929,8.97,476280.69,2025-02
3469,Miami,1,303793,9.52,1713769.89,2024-08
3470,Houston,2,236761,8.4,971031.27,2025-04
3471,Los Angeles,5,271757,4.49,1219763.62,2024-07
3472,New York,8,39280,6.27,604403.53,2024-08
3473,Denver,4,81416,8.44,754908.29,2025-03
3474,Denver,10,477977,9.33,1788560.0,2025-01
3475,Phoenix,10,59116,8.14,1372025.51,2025-01
3476,New York,5,132976,3.2,362339.79,2024-12
3477,Seattle,10,464210,7.05,586767.15,2025-02
3478,New York,3,270216,5.9,1773874.08,2025-03
3479,New York,1,52125,3.4,1930625.06,2025-02
3480,Seattle,3,329810,2.58,1070182.17,2025-04
3481,Houston,8,315346,4.46,33484.72,2025-03
3482,Phoenix,9,30617,7.95,1240567.16,2024-12
3483,Miami,10,157209,3.73,1220844.62,2024-07
3484,Boston,4,341231,4.12,780740.95,2024-09
3485,Miami,6,152184,1.22,943593.06,2024-09
3486,Seattle,4,393012,9.17,1905246.38,2024-12
3487,Chicago,8,120045,6.69,401994.48,2024-11
3488,Denver,3,193933,4.34,1695870.55,2024-07
3489,Houston,1,66619,1.02,27074.9,2025-01
3490,Miami,1,498472,2.22,737334.04,2024-11
3491,Denver,2,235941,3.4,587582.76,2025-04
3492,Los Angeles,3,358808,8.6,719251.88,2024-11
3493,New York,7,378896,1.8,1061024.33,2024-11
3494,Denver,2,244535,6.73,1711044.93,2024-08
3495,San Francisco,7,491211,3.02,1278050.19,2024-11
3496,Phoenix,3,392371,3.87,546099.09,2025-01
3497,New York,5,125480,7.55,951579.97,2024-09
3498,Chicago,2,424240,5.03,1253802.93,2025-02
3499,Chicago,2,310585,2.71,1880514.76,2025-04
3500,New York,7,408913,5.0,1931762.26,2025-04
3501,Chicago,6,335148,7.54,1973515.11,2025-01
3502,Seattle,8,108337,3.6,1156526.39,2024-07
3503,Boston,1,9946,3.5,885281.34,2025-04
3504,Phoenix,2,206957,6.97,1184297.1,2025-01
3505,Denver,7,237935,5.84,1850635.2,2025-01
3506,Denver,5,318456,7.31,1212259.59,2025-02
3507,Seattle,8,354228,6.6,863630.71,2025-03
3508,Los Angeles,5,367996,2.72,1898903.78,2025-02
3509,Houston,7,128730,2.75,474682.75,2024-11
3510,Los Angeles,9,295114,2.66,1214256.41,2024-11
3511,Phoenix,9,338481,6.42,747172.38,2025-03
3512,Denver,2,49210,5.58,595059.47,2024-07
3513,New York,3,232146,8.47,615616.46,2025-03
3514,Denver,4,17926,5.81,740244.2,2025-03
3515,Phoenix,7,339828,9.55,1976511.07,2025-03
3516,Seattle,6,55078,3.96,573541.52,2024-08
3517,Boston,6,175354,1.59,1784217.91,2024-12
3518,Los Angeles,8,498890,2.2,161133.25,2024-10
3519,San Francisco,4,25139,5.96,1434821.22,2024-08
3520,Houston,2,127256,1.1,1139781.24,2025-01
3521,Boston,3,212543,9.87,1305698.54,2024-09
3522,New York,2,419105,8.05,21766.2,2025-03
3523,Chicago,6,13997,2.02,1360251.37,2024-07
3524,San Francisco,6,316601,6.53,1461727.04,2025-04
3525,Denver,4,443439,5.26,589623.0,2024-09
3526,New York,7,238059,7.42,456025.79,2024-12
3527,Los Angeles,3,354013,9.2,831754.59,2024-08
3528,Chicago,9,218020,3.09,132191.34,2024-08
3529,Phoenix,1,186667,4.17,1030808.89,2024-09
3530,Boston,7,476007,2.66,1803213.41,2024-10
3531,San Francisco,6,189960,4.32,496772.92,2024-12
3532,San Francisco,4,304791,4.63,1710930.0,2025-02
3533,Denver,3,436330,3.24,1585753.83,2025-01
3534,Phoenix,2,281693,7.04,1025083.58,2024-10
3535,Phoenix,8,420604,7.19,1893475.76,2024-07
3536,Chicago,6,102382,6.28,1645317.52,2025-01
3537,Miami,10,416990,4.33,1140973.9,2025-01
3538,New York,9,324826,8.91,645128.51,2024-10
3539,Miami,8,410786,4.97,271024.14,2024-09
3540,Miami,9,477192,7.72,1392330.2,2024-07
3541,Denver,1,459241,5.53,52499.44,2025-01
3542,Phoenix,9,251101,6.78,195633.5,2024-07
3543,Denver,3,195420,5.53,1224263.83,2025-02
3544,Denver,5,402640,7.1,1329425.65,2024-11
3545,Houston,10,385005,4.8,1120435.08,2025-02
3546,New York,4,47826,1.8,203001.77,2024-07
3547,Boston,2,288733,3.47,1480578.1,2024-12
3548,Los Angeles,5,357885,8.3,12988.35,2025-04
3549,Los Angeles,3,359092,8.53,1716683.06,2025-04
3550,Chicago,9,251496,8.39,1713075.47,2024-08
3551,Phoenix,6,120011,4.02,96652.16,2024-12
3552,San Francisco,1,144604,2.32,1757448.97,2025-01
3553,Los Angeles,8,290926,7.15,321581.51,2025-04
3554,Seattle,1,91721,4.5,1654996.23,2025-01
3555,Houston,7,383592,7.58,925669.07,2024-10
3556,Denver,5,239989,7.75,1035594.75,2024-10
3557,Chicago,8,74448,4.57,30036.73,2024-08
3558,San Francisco,10,375634,5.6,1128279.58,2024-07
3559,Chicago,1,378996,2.05,1289855.21,2024-12
3560,Phoenix,9,275744,2.72,1348642.02,2025-04
3561,Los Angeles,6,302894,6.89,816994.05,2024-07
3562,Miami,10,171886,4.94,1106107.45,2024-08
3563,Houston,6,348794,6.82,67351.85,2024-12
3564,Chicago,1,252980,1.29,1876960.21,2024-07
3565,San Francisco,5,478495,5.93,424563.34,2024-07
3566,Houston,1,457052,7.22,664304.69,2024-10
3567,Chicago,7,105518,4.23,584161.02,2024-11
3568,Houston,4,421338,4.62,224015.42,2024-08
3569,Boston,6,359671,1.7,150621.19,2024-11
3570,Miami,2,446611,2.4,471469.25,2024-08
3571,Chicago,8,171122,7.51,1309858.49,2024-12
3572,Seattle,8,364190,7.35,1166373.37,2025-02
3573,Denver,1,452723,4.59,791226.08,2024-08
