activity_id,viewer_id,movie_id,watch_date,watch_duration_min,completion_pct,device
3079,300,8,2024-06-29,68,56.2,Smart TV
3080,2783,6,2025-02-27,59,41.5,Smart TV
3081,1789,10,2024-07-02,125,77.6,Desktop
3082,1037,8,2024-08-27,33,27.3,Smart TV
3083,186,8,2024-11-07,121,100.0,Desktop
3084,1249,5,2024-11-17,15,10.3,Smart TV
3085,3364,6,2025-02-22,79,55.6,Desktop
3086,3754,10,2024-06-20,120,74.5,Smart TV
3087,3405,2,2025-01-31,18,17.8,Mobile
3088,2339,6,2024-12-22,112,78.9,Tablet
3089,3203,4,2024-11-23,140,88.1,Tablet
3090,2434,10,2024-10-21,7,4.3,Smart TV
3091,1870,7,2024-09-15,68,67.3,Desktop
3092,578,3,2024-08-23,84,91.3,Smart TV
3093,2706,9,2024-11-28,82,83.7,Tablet
3094,87,8,2025-01-03,8,6.6,Desktop
3095,2563,4,2025-03-26,72,45.3,Smart TV
3096,2250,3,2024-06-17,58,63.0,Tablet
3097,4548,7,2024-11-13,8,7.9,Desktop
3098,1055,1,2024-06-25,15,14.7,Desktop
3099,4192,4,2024-06-15,152,95.6,Mobile
3100,4087,4,2024-07-17,134,84.3,Tablet
3101,1834,3,2024-10-05,74,80.4,Smart TV
3102,437,7,2024-11-12,75,74.3,Mobile
3103,139,1,2024-07-30,74,72.5,Smart TV
3104,3745,4,2024-10-22,57,35.8,Desktop
3105,3756,6,2024-06-11,108,76.1,Desktop
3106,1358,8,2025-02-17,67,55.4,Tablet
3107,3121,2,2024-12-05,45,44.6,Tablet
3108,3791,10,2025-03-25,99,61.5,Smart TV
3109,2791,6,2025-03-18,131,92.3,Smart TV
3110,3039,10,2024-12-06,150,93.2,Mobile
3111,1967,6,2024-12-16,87,61.3,Desktop
3112,3630,10,2024-07-29,26,16.1,Smart TV
3113,2345,9,2024-07-09,51,52.0,Desktop
3114,1315,10,2024-11-08,93,57.8,Desktop
3115,506,6,2025-01-19,41,28.9,Desktop
3116,2567,2,2024-07-20,55,54.5,Mobile
3117,759,10,2024-11-01,52,32.3,Smart TV
3118,2424,8,2024-11-11,42,34.7,Desktop
3119,331,1,2024-08-09,31,30.4,Tablet
3120,2147,7,2025-01-24,84,83.2,Desktop
3121,4481,1,2024-08-12,70,68.6,Smart TV
3122,2969,1,2024-10-02,29,28.4,Desktop
3123,2331,2,2024-10-25,26,25.7,Mobile
3124,1641,3,2025-01-10,79,85.9,Desktop
3125,4718,5,2024-10-07,10,6.9,Mobile
3126,4520,3,2024-06-20,16,17.4,Smart TV
3127,3918,3,2025-03-20,50,54.3,Smart TV
3128,501,10,2024-06-14,150,93.2,Smart TV
3129,2072,8,2024-07-16,82,67.8,Desktop
3130,2662,4,2024-11-02,44,27.7,Tablet
3131,4536,1,2024-07-15,16,15.7,Mobile
3132,1911,4,2024-10-13,82,51.6,Smart TV
3133,1656,8,2024-09-18,13,10.7,Tablet
3134,3503,3,2025-03-07,64,69.6,Tablet
3135,4044,2,2024-10-01,28,27.7,Smart TV
3136,955,3,2024-08-17,19,20.7,Mobile
3137,708,3,2024-09-13,84,91.3,Mobile
3138,756,4,2024-10-27,15,9.4,Smart TV
3139,1334,9,2025-02-25,9,9.2,Mobile
3140,4328,9,2024-07-06,74,75.5,Tablet
3141,2953,7,2024-08-20,43,42.6,Desktop
3142,883,2,2025-03-22,78,77.2,Mobile
3143,575,9,2024-09-20,24,24.5,Desktop
3144,4601,6,2024-09-14,105,73.9,Mobile
3145,1913,8,2025-01-07,24,19.8,Tablet
3146,2461,8,2024-07-06,11,9.1,Tablet
3147,1784,2,2025-03-08,6,5.9,Mobile
3148,4147,10,2025-02-01,34,21.1,Smart TV
3149,248,1,2024-07-28,46,45.1,Desktop
3150,188,4,2024-10-06,45,28.3,Smart TV
3151,3522,5,2024-06-15,99,68.3,Tablet
3152,4254,2,2025-01-30,37,36.6,Tablet
3153,4063,6,2025-01-19,19,13.4,Smart TV
3154,3763,3,2024-08-17,50,54.3,Desktop
3155,1712,2,2024-07-31,53,52.5,Tablet
3156,4076,1,2025-02-13,30,29.4,Mobile
3157,450,2,2024-11-09,88,87.1,Tablet
3158,4697,1,2024-12-12,29,28.4,Desktop
3159,3269,1,2025-01-23,59,57.8,Mobile
3160,4865,1,2024-10-22,49,48.0,Tablet
3161,3254,10,2024-10-04,106,65.8,Desktop
3162,3779,4,2024-07-01,60,37.7,Mobile
3163,2608,8,2025-02-23,18,14.9,Mobile
3164,4059,1,2024-07-04,79,77.5,Smart TV
3165,3448,1,2024-09-10,76,74.5,Desktop
3166,2444,3,2024-09-19,32,34.8,Mobile
3167,4379,7,2025-02-07,48,47.5,Smart TV
3168,4311,5,2025-03-10,143,98.6,Desktop
3169,1994,10,2025-01-26,48,29.8,Smart TV
3170,4734,10,2025-02-08,6,3.7,Desktop
3171,2663,3,2025-03-05,72,78.3,Desktop
3172,2248,6,2024-11-30,91,64.1,Smart TV
3173,937,2,2025-03-22,32,31.7,Tablet
3174,2547,1,2025-02-21,32,31.4,Desktop
3175,4061,4,2025-03-05,114,71.7,Desktop
3176,4007,9,2024-09-09,95,96.9,Tablet
3177,1191,10,2024-10-02,54,33.5,Mobile
3178,1929,1,2024-12-28,38,37.3,Smart TV
3179,4251,8,2024-11-07,51,42.1,Tablet
3180,4238,7,2025-01-07,40,39.6,Tablet
3181,3219,5,2024-09-27,30,20.7,Tablet
3182,317,2,2024-12-22,21,20.8,Desktop
3183,2728,2,2024-11-24,63,62.4,Desktop
3184,3939,10,2024-12-22,118,73.3,Mobile
3185,2936,2,2025-02-18,38,37.6,Smart TV
3186,848,1,2024-07-27,70,68.6,Smart TV
3187,3030,5,2025-01-11,25,17.2,Desktop
3188,2553,9,2024-09-18,19,19.4,Tablet
3189,3393,2,2025-03-03,14,13.9,Tablet
3190,2515,2,2024-12-15,18,17.8,Mobile
3191,624,4,2024-07-16,101,63.5,Desktop
3192,182,7,2024-11-18,100,99.0,Smart TV
3193,3106,6,2024-11-27,74,52.1,Smart TV
3194,4103,3,2024-10-05,55,59.8,Tablet
3195,1897,9,2025-02-11,37,37.8,Tablet
3196,224,2,2024-09-10,39,38.6,Smart TV
3197,2301,5,2024-11-21,85,58.6,Smart TV
3198,235,7,2024-06-05,59,58.4,Desktop
3199,760,1,2024-12-29,16,15.7,Desktop
3200,1228,3,2024-09-21,68,73.9,Tablet
3201,2188,10,2024-08-04,125,77.6,Mobile
3202,1702,8,2024-12-17,100,82.6,Desktop
3203,454,9,2025-03-25,52,53.1,Smart TV
3204,4797,8,2024-09-08,7,5.8,Smart TV
3205,4953,1,2025-03-21,96,94.1,Mobile
3206,2955,7,2024-06-17,92,91.1,Mobile
3207,3374,2,2024-10-11,29,28.7,Mobile
3208,4323,4,2024-10-07,75,47.2,Smart TV
3209,3797,4,2024-06-18,126,79.2,Mobile
3210,3990,7,2025-03-20,27,26.7,Smart TV
3211,1017,10,2024-11-04,90,55.9,Desktop
3212,2090,10,2024-10-24,95,59.0,Tablet
3213,2698,7,2024-10-29,78,77.2,Desktop
3214,3900,2,2024-11-29,99,98.0,Tablet
3215,2809,3,2024-08-26,65,70.7,Mobile
3216,3399,1,2024-07-05,19,18.6,Tablet
3217,2508,4,2025-01-23,74,46.5,Smart TV
3218,1919,6,2024-11-08,52,36.6,Mobile
3219,1744,7,2025-03-10,96,95.0,Desktop
3220,2282,3,2025-02-19,59,64.1,Tablet
3221,379,2,2024-06-28,92,91.1,Mobile
3222,3811,8,2025-03-12,6,5.0,Mobile
3223,2326,3,2024-11-20,92,100.0,Tablet
3224,1962,7,2024-06-21,14,13.9,Smart TV
3225,4583,10,2024-10-23,82,50.9,Mobile
3226,2009,5,2024-11-08,49,33.8,Smart TV
3227,1655,3,2024-09-18,74,80.4,Tablet
3228,4382,3,2025-01-28,91,98.9,Smart TV
3229,4030,7,2025-03-21,89,88.1,Mobile
3230,1135,4,2024-12-30,17,10.7,Smart TV
3231,3739,7,2025-01-28,40,39.6,Mobile
3232,4241,2,2025-03-14,48,47.5,Desktop
3233,3840,2,2024-06-20,72,71.3,Smart TV
3234,17,2,2025-02-05,97,96.0,Mobile
3235,977,2,2024-07-09,58,57.4,Smart TV
3236,2086,7,2024-12-13,37,36.6,Mobile
3237,4136,2,2024-10-02,79,78.2,Mobile
3238,2976,10,2024-11-03,122,75.8,Desktop
3239,1744,5,2025-02-20,130,89.7,Smart TV
3240,4072,3,2025-02-03,35,38.0,Smart TV
3241,4060,9,2025-01-21,91,92.9,Mobile
3242,4591,1,2025-03-14,65,63.7,Mobile
3243,1985,3,2024-08-28,48,52.2,Smart TV
3244,709,2,2025-03-12,25,24.8,Mobile
3245,1360,9,2024-12-25,25,25.5,Tablet
3246,495,10,2024-12-27,154,95.7,Tablet
3247,160,7,2024-08-15,98,97.0,Tablet
3248,4500,6,2024-09-19,57,40.1,Smart TV
3249,3358,8,2024-11-05,13,10.7,Tablet
3250,889,9,2024-06-01,22,22.4,Mobile
3251,79,4,2024-06-11,125,78.6,Tablet
3252,3993,1,2025-02-22,36,35.3,Mobile
3253,4196,9,2024-12-31,85,86.7,Tablet
3254,1346,10,2024-06-19,62,38.5,Tablet
3255,4218,1,2024-09-29,78,76.5,Smart TV
3256,4865,9,2024-08-19,39,39.8,Tablet
3257,2495,8,2025-03-04,97,80.2,Tablet
3258,1442,7,2024-12-27,92,91.1,Smart TV
3259,2347,1,2024-10-16,65,63.7,Smart TV
3260,3618,7,2024-08-08,45,44.6,Tablet
3261,2953,8,2024-10-20,55,45.5,Mobile
3262,1313,10,2025-02-13,135,83.9,Mobile
3263,2224,8,2025-02-11,80,66.1,Tablet
3264,29,10,2024-06-21,94,58.4,Desktop
3265,1085,5,2024-08-16,90,62.1,Mobile
3266,1471,3,2024-12-21,60,65.2,Desktop
3267,1025,1,2024-12-17,32,31.4,Smart TV
3268,3042,6,2025-01-13,48,33.8,Desktop
3269,271,4,2025-01-23,7,4.4,Smart TV
3270,3122,1,2024-09-25,98,96.1,Smart TV
3271,4219,2,2024-11-23,60,59.4,Desktop
3272,3810,3,2024-12-22,39,42.4,Tablet
3273,1026,6,2024-11-23,36,25.4,Desktop
3274,4709,8,2024-06-13,102,84.3,Mobile
3275,3273,6,2024-12-26,58,40.8,Desktop
3276,4036,4,2025-01-09,39,24.5,Desktop
3277,1062,4,2024-08-16,71,44.7,Smart TV
3278,4257,7,2024-09-27,25,24.8,Tablet
3279,4074,3,2024-08-30,33,35.9,Desktop
3280,836,6,2024-06-19,58,40.8,Desktop
3281,436,4,2024-06-04,125,78.6,Smart TV
3282,1701,3,2024-10-07,88,95.7,Mobile
3283,92,4,2024-10-15,119,74.8,Desktop
3284,1611,4,2024-08-03,64,40.3,Desktop
3285,3008,9,2024-12-22,40,40.8,Mobile
3286,3989,3,2025-03-08,51,55.4,Mobile
3287,1796,5,2025-01-12,123,84.8,Mobile
3288,3045,10,2024-07-29,139,86.3,Tablet
3289,3160,7,2025-03-04,78,77.2,Mobile
3290,3028,7,2024-11-30,42,41.6,Smart TV
3291,786,5,2024-12-06,41,28.3,Tablet
3292,3798,9,2024-08-20,33,33.7,Tablet
3293,2648,5,2024-09-14,12,8.3,Desktop
3294,4936,8,2025-01-06,30,24.8,Smart TV
3295,2156,10,2024-08-07,57,35.4,Desktop
3296,1811,10,2025-01-20,14,8.7,Tablet
3297,1731,9,2024-07-12,32,32.7,Smart TV
3298,1352,1,2024-07-19,35,34.3,Smart TV
3299,2830,10,2024-12-03,112,69.6,Mobile
3300,2717,1,2024-06-06,21,20.6,Tablet
3301,4293,7,2024-12-25,60,59.4,Mobile
3302,3750,7,2024-09-23,87,86.1,Smart TV
3303,3859,8,2024-07-18,58,47.9,Smart TV
3304,4358,10,2025-01-06,152,94.4,Desktop
3305,4781,3,2024-12-01,76,82.6,Mobile
3306,4324,1,2024-11-19,34,33.3,Desktop
3307,3848,5,2024-12-13,42,29.0,Desktop
3308,2665,3,2024-11-28,18,19.6,Tablet
3309,2417,4,2024-09-14,118,74.2,Tablet
3310,4946,4,2024-10-10,157,98.7,Smart TV
3311,60,10,2024-09-11,78,48.4,Smart TV
3312,3398,6,2024-12-03,78,54.9,Tablet
3313,611,6,2025-01-27,55,38.7,Mobile
3314,1780,9,2024-06-17,67,68.4,Mobile
3315,129,3,2024-08-14,16,17.4,Tablet
3316,3081,4,2024-09-22,102,64.2,Desktop
3317,3779,6,2024-09-13,104,73.2,Desktop
3318,2336,3,2025-02-14,31,33.7,Tablet
3319,4903,5,2024-07-04,59,40.7,Tablet
3320,787,7,2025-03-25,5,5.0,Mobile
3321,86,1,2024-11-02,82,80.4,Tablet
3322,188,7,2025-01-13,97,96.0,Desktop
3323,2536,3,2024-11-03,57,62.0,Tablet
3324,1620,9,2025-01-27,78,79.6,Smart TV
3325,2289,10,2024-07-17,97,60.2,Tablet
3326,191,7,2024-09-10,12,11.9,Tablet
3327,2398,2,2024-12-05,58,57.4,Mobile
3328,2868,1,2025-02-07,41,40.2,Desktop
3329,3567,5,2025-03-22,112,77.2,Smart TV
3330,1749,5,2024-09-28,131,90.3,Tablet
3331,2668,9,2024-08-06,12,12.2,Mobile
3332,3578,6,2024-11-24,104,73.2,Mobile
3333,3625,9,2025-03-05,29,29.6,Smart TV
3334,742,8,2025-02-26,61,50.4,Desktop
3335,2012,8,2024-10-14,40,33.1,Smart TV
3336,3304,1,2025-02-16,82,80.4,Smart TV
3337,4124,10,2024-06-21,59,36.6,Tablet
3338,474,3,2024-08-16,46,50.0,Desktop
3339,4675,1,2024-12-17,70,68.6,Smart TV
3340,1355,7,2024-10-14,82,81.2,Desktop
3341,2936,5,2024-10-07,64,44.1,Tablet
3342,1449,10,2024-07-28,89,55.3,Desktop
3343,2914,2,2024-12-17,92,91.1,Mobile
3344,3702,4,2024-07-03,134,84.3,Mobile
3345,369,9,2024-09-16,74,75.5,Smart TV
3346,2382,5,2024-12-13,112,77.2,Tablet
3347,4813,1,2024-07-01,43,42.2,Desktop
3348,2127,8,2025-01-12,56,46.3,Smart TV
3349,4775,8,2024-08-02,60,49.6,Mobile
3350,1526,7,2024-08-30,15,14.9,Mobile
3351,1948,6,2025-03-22,16,11.3,Tablet
3352,4516,6,2024-12-27,94,66.2,Mobile
3353,348,10,2024-11-02,16,9.9,Mobile
3354,4934,6,2024-09-22,138,97.2,Desktop
3355,1074,4,2025-03-06,100,62.9,Tablet
3356,823,7,2024-09-23,5,5.0,Smart TV
3357,213,6,2024-08-25,5,3.5,Smart TV
3358,4249,8,2024-06-06,29,24.0,Mobile
3359,1511,1,2024-10-29,13,12.7,Smart TV
3360,4440,8,2024-07-18,17,14.0,Smart TV
3361,3153,9,2024-07-17,12,12.2,Smart TV
3362,4739,10,2024-07-30,150,93.2,Desktop
3363,3062,7,2024-06-19,85,84.2,Smart TV
3364,4716,6,2024-07-19,35,24.6,Desktop
3365,4361,10,2025-01-11,110,68.3,Mobile
3366,4035,9,2024-07-10,60,61.2,Tablet
3367,94,1,2024-11-07,73,71.6,Desktop
3368,1335,10,2025-03-13,57,35.4,Smart TV
3369,831,1,2025-01-03,67,65.7,Mobile
3370,1803,3,2024-09-15,80,87.0,Desktop
3371,2290,2,2025-03-23,29,28.7,Smart TV
3372,345,3,2025-03-16,22,23.9,Smart TV
3373,428,1,2024-09-18,90,88.2,Tablet
3374,4064,2,2024-12-03,65,64.4,Smart TV
3375,3678,7,2024-10-09,24,23.8,Mobile
3376,871,7,2024-07-05,56,55.4,Desktop
3377,1076,7,2024-06-17,99,98.0,Desktop
3378,4849,1,2024-12-07,54,52.9,Mobile
3379,4018,7,2024-07-18,45,44.6,Desktop
3380,4542,2,2025-01-07,20,19.8,Mobile
3381,671,2,2024-08-02,74,73.3,Desktop
3382,1603,4,2024-07-01,61,38.4,Desktop
3383,4782,6,2025-02-16,96,67.6,Tablet
3384,488,10,2025-01-06,39,24.2,Desktop
3385,2331,4,2024-11-22,34,21.4,Tablet
3386,4137,9,2024-07-24,89,90.8,Mobile
3387,883,10,2025-03-20,104,64.6,Tablet
3388,2361,9,2024-12-01,11,11.2,Mobile
3389,730,6,2024-07-04,46,32.4,Desktop
3390,3459,1,2024-06-04,32,31.4,Mobile
3391,846,7,2025-03-13,40,39.6,Mobile
3392,3335,5,2024-06-22,70,48.3,Mobile
3393,838,10,2024-10-10,132,82.0,Mobile
3394,2238,9,2025-01-04,35,35.7,Smart TV
3395,4637,5,2024-11-28,76,52.4,Mobile
3396,4839,7,2024-11-18,6,5.9,Mobile
3397,3742,7,2024-10-13,21,20.8,Smart TV
3398,4868,7,2025-03-13,60,59.4,Desktop
3399,2854,10,2025-03-20,144,89.4,Mobile
3400,1161,8,2024-10-19,38,31.4,Mobile
3401,132,5,2024-10-27,41,28.3,Smart TV
3402,3630,8,2025-01-07,115,95.0,Desktop
3403,4372,6,2024-10-26,53,37.3,Tablet
3404,3200,7,2024-07-14,101,100.0,Smart TV
3405,785,4,2024-12-18,16,10.1,Smart TV
3406,4297,8,2024-12-23,22,18.2,Mobile
3407,3075,8,2025-02-21,42,34.7,Smart TV
3408,1104,10,2024-12-16,8,5.0,Desktop
3409,3180,10,2024-07-14,119,73.9,Mobile
3410,1124,7,2025-03-04,54,53.5,Tablet
3411,1554,7,2024-11-05,6,5.9,Desktop
3412,4493,5,2024-12-29,107,73.8,Tablet
3413,3243,1,2024-12-07,20,19.6,Tablet
3414,4023,3,2024-10-30,68,73.9,Mobile
3415,2982,3,2025-02-10,13,14.1,Desktop
3416,1209,4,2024-11-13,27,17.0,Desktop
3417,1664,5,2024-11-22,50,34.5,Desktop
3418,278,6,2024-06-01,104,73.2,Smart TV
3419,2531,9,2024-12-17,84,85.7,Mobile
3420,885,8,2024-12-03,28,23.1,Mobile
3421,68,6,2024-12-02,43,30.3,Desktop
3422,719,6,2024-09-05,55,38.7,Mobile
3423,3044,9,2024-12-29,39,39.8,Mobile
3424,2361,6,2024-08-16,63,44.4,Desktop
3425,1013,3,2024-06-04,21,22.8,Mobile
3426,2219,3,2024-10-11,79,85.9,Desktop
3427,616,2,2024-10-22,40,39.6,Mobile
3428,4195,9,2024-09-22,67,68.4,Smart TV
3429,3947,4,2025-03-06,124,78.0,Desktop
3430,1218,5,2024-07-20,16,11.0,Mobile
3431,1207,7,2024-09-25,72,71.3,Mobile
3432,4636,4,2025-02-20,130,81.8,Mobile
3433,127,9,2024-06-22,18,18.4,Tablet
3434,1333,3,2024-12-27,44,47.8,Smart TV
3435,3566,8,2024-09-20,71,58.7,Smart TV
3436,3879,6,2025-01-18,134,94.4,Smart TV
3437,3417,6,2024-09-18,37,26.1,Smart TV
3438,4368,9,2024-08-13,71,72.4,Desktop
3439,1222,8,2024-11-09,110,90.9,Smart TV
3440,1051,5,2024-11-12,52,35.9,Desktop
3441,554,6,2025-01-25,34,23.9,Desktop
3442,2713,9,2024-06-24,8,8.2,Desktop
3443,2995,5,2024-09-26,91,62.8,Desktop
3444,1302,9,2024-06-04,65,66.3,Smart TV
3445,3874,8,2025-01-09,55,45.5,Tablet
3446,363,7,2025-02-28,95,94.1,Desktop
3447,4057,9,2024-11-01,74,75.5,Smart TV
3448,648,9,2024-08-06,62,63.3,Mobile
3449,1701,8,2024-07-07,45,37.2,Desktop
3450,2949,7,2024-09-06,76,75.2,Mobile
3451,3246,6,2024-08-05,39,27.5,Mobile
3452,2422,1,2024-07-13,66,64.7,Smart TV
3453,32,5,2024-08-02,61,42.1,Mobile
3454,2273,7,2024-10-25,15,14.9,Smart TV
3455,4895,3,2024-12-13,80,87.0,Smart TV
3456,2555,6,2024-10-17,123,86.6,Desktop
3457,4876,4,2025-02-01,22,13.8,Mobile
3458,2969,2,2024-09-25,92,91.1,Desktop
3459,4757,4,2025-01-17,75,47.2,Desktop
3460,3829,10,2024-06-15,115,71.4,Mobile
3461,375,1,2024-09-14,101,99.0,Smart TV
3462,2471,4,2025-02-10,80,50.3,Smart TV
3463,2916,9,2025-03-10,94,95.9,Tablet
3464,4348,2,2025-02-24,98,97.0,Mobile
3465,3306,8,2024-06-28,70,57.9,Desktop
3466,4692,2,2024-08-18,51,50.5,Tablet
3467,1781,10,2025-01-20,70,43.5,Tablet
3468,1046,4,2025-02-07,136,85.5,Smart TV
3469,1726,10,2024-09-18,16,9.9,Mobile
3470,1526,3,2024-09-26,26,28.3,Smart TV
3471,3597,5,2024-06-08,15,10.3,Smart TV
3472,964,8,2024-11-07,31,25.6,Desktop
3473,3796,7,2024-11-06,76,75.2,Tablet
3474,4067,8,2024-10-09,97,80.2,Mobile
3475,1812,8,2024-12-24,7,5.8,Tablet
3476,3295,7,2024-06-07,50,49.5,Mobile
3477,1141,8,2024-08-22,53,43.8,Desktop
3478,4414,2,2024-08-05,28,27.7,Mobile
3479,4125,10,2024-12-30,59,36.6,Desktop
3480,2143,8,2025-01-12,76,62.8,Desktop
3481,1766,7,2024-09-14,38,37.6,Desktop
3482,2951,1,2025-03-28,43,42.2,Tablet
3483,301,10,2024-12-23,47,29.2,Tablet
3484,2238,7,2025-03-06,9,8.9,Smart TV
3485,1489,4,2024-09-12,29,18.2,Smart TV
3486,2786,5,2025-02-22,57,39.3,Smart TV
3487,751,10,2024-07-28,148,91.9,Smart TV
3488,804,7,2024-08-18,49,48.5,Smart TV
3489,239,3,2024-12-17,20,21.7,Desktop
3490,724,8,2025-01-29,76,62.8,Mobile
3491,3083,5,2024-10-08,62,42.8,Mobile
3492,3366,2,2024-11-21,93,92.1,Smart TV
3493,4692,6,2024-10-11,100,70.4,Desktop
3494,2022,2,2025-02-11,84,83.2,Desktop
3495,3360,2,2024-09-08,31,30.7,Tablet
3496,1453,6,2025-02-06,132,93.0,Tablet
3497,4258,8,2025-02-08,59,48.8,Tablet
3498,4653,8,2024-09-16,51,42.1,Smart TV
3499,590,9,2024-09-15,59,60.2,Smart TV
3500,2105,2,2024-07-08,67,66.3,Smart TV
3501,193,4,2025-03-08,147,92.5,Smart TV
3502,4026,3,2024-08-06,60,65.2,Desktop
3503,4015,4,2024-12-25,8,5.0,Mobile
3504,272,6,2024-07-19,12,8.5,Mobile
3505,4996,2,2024-07-25,33,32.7,Smart TV
3506,2,5,2024-11-05,139,95.9,Smart TV
3507,3381,3,2024-10-07,30,32.6,Tablet
3508,612,10,2024-10-12,45,28.0,Mobile
3509,4298,2,2024-12-19,5,5.0,Mobile
3510,3771,7,2024-06-10,37,36.6,Smart TV
3511,734,10,2024-11-23,151,93.8,Tablet
3512,220,4,2024-12-13,140,88.1,Tablet
3513,3121,10,2025-01-23,151,93.8,Desktop
3514,1487,7,2024-06-19,62,61.4,Tablet
3515,1485,2,2024-09-08,10,9.9,Tablet
3516,2504,3,2024-09-23,60,65.2,Desktop
3517,4170,1,2024-12-16,51,50.0,Tablet
3518,2975,3,2025-01-27,39,42.4,Mobile
3519,3637,6,2024-09-09,97,68.3,Desktop
3520,59,8,2024-07-31,64,52.9,Mobile
3521,786,6,2025-01-25,83,58.5,Tablet
3522,3390,4,2024-06-03,51,32.1,Tablet
3523,3329,9,2025-02-16,48,49.0,Tablet
3524,4291,2,2024-11-23,9,8.9,Tablet
3525,4104,4,2024-12-11,93,58.5,Tablet
3526,1742,10,2024-09-08,80,49.7,Tablet
3527,4065,5,2024-06-27,74,51.0,Desktop
3528,1232,7,2025-02-06,30,29.7,Tablet
3529,3476,8,2024-11-27,89,73.6,Tablet
3530,4246,5,2025-01-14,90,62.1,Tablet
3531,2125,7,2025-03-26,84,83.2,Smart TV
3532,642,8,2024-11-26,100,82.6,Smart TV
3533,3632,4,2024-10-08,75,47.2,Smart TV
3534,1063,1,2024-10-08,96,94.1,Mobile
3535,3627,6,2025-02-09,66,46.5,Desktop
3536,4581,10,2024-10-18,6,3.7,Tablet
3537,2120,6,2024-11-18,63,44.4,Mobile
3538,2863,4,2024-10-22,117,73.6,Mobile
3539,60,8,2024-12-09,72,59.5,Desktop
3540,1628,9,2025-03-01,32,32.7,Smart TV
3541,1545,7,2024-09-04,79,78.2,Mobile
3542,4923,4,2024-12-12,109,68.6,Smart TV
3543,2267,9,2024-06-15,10,10.2,Tablet
3544,1713,4,2024-06-29,122,76.7,Smart TV
3545,11,2,2024-12-15,50,49.5,Desktop
3546,241,3,2024-11-08,37,40.2,Mobile
3547,1157,1,2024-12-26,99,97.1,Smart TV
3548,4367,9,2025-01-18,34,34.7,Tablet
3549,2387,4,2024-12-20,56,35.2,Tablet
3550,2183,5,2024-12-19,114,78.6,Tablet
3551,1790,1,2024-08-09,36,35.3,Tablet
3552,3888,4,2024-10-14,151,95.0,Mobile
3553,440,6,2025-03-22,42,29.6,Smart TV
3554,728,2,2024-06-11,11,10.9,Desktop
3555,368,8,2025-02-03,60,49.6,Mobile
3556,942,10,2024-12-18,88,54.7,Smart TV
3557,4849,9,2025-01-23,38,38.8,Tablet
3558,1657,10,2025-02-21,125,77.6,Desktop
3559,3499,4,2024-07-15,10,6.3,Smart TV
3560,2634,5,2025-01-15,60,41.4,Smart TV
3561,4327,5,2024-09-16,126,86.9,Smart TV
3562,1503,1,2024-12-27,49,48.0,Mobile
3563,238,3,2024-12-24,64,69.6,Tablet
3564,3854,6,2024-07-01,115,81.0,Tablet
3565,4439,2,2024-08-01,86,85.1,Desktop
3566,1960,10,2024-12-22,51,31.7,Mobile
3567,900,4,2024-08-05,150,94.3,Desktop
3568,2078,8,2024-12-04,64,52.9,Smart TV
3569,1697,2,2024-10-06,94,93.1,Tablet
3570,3653,7,2024-06-05,69,68.3,Smart TV
3571,4009,9,2025-03-24,6,6.1,Mobile
3572,3314,1,2024-12-04,85,83.3,Mobile
3573,2190,1,2024-06-21,59,57.8,Tablet
3574,4324,1,2024-09-13,63,61.8,Smart TV
3575,2203,8,2025-02-18,72,59.5,Desktop
3576,2084,1,2025-02-20,34,33.3,Smart TV
3577,3546,8,2024-11-16,32,26.4,Smart TV
3578,2149,1,2024-08-06,42,41.2,Tablet
3579,474,3,2024-06-06,70,76.1,Desktop
3580,4540,2,2025-02-15,62,61.4,Desktop
3581,2013,7,2024-07-13,37,36.6,Tablet
3582,4254,8,2024-11-14,100,82.6,Smart TV
3583,342,5,2025-03-10,73,50.3,Smart TV
3584,197,10,2024-09-11,60,37.3,Desktop
3585,3046,1,2025-01-10,64,62.7,Mobile
3586,3468,6,2024-06-28,44,31.0,Mobile
3587,1694,6,2024-06-20,45,31.7,Desktop
3588,3295,10,2024-12-13,158,98.1,Desktop
3589,4919,4,2024-08-24,10,6.3,Desktop
3590,2889,6,2024-10-14,107,75.4,Mobile
3591,3606,4,2024-07-31,12,7.5,Smart TV
3592,1475,5,2025-01-24,20,13.8,Desktop
3593,963,3,2024-08-14,8,8.7,Smart TV
3594,4575,4,2024-11-15,28,17.6,Mobile
3595,1049,1,2024-09-11,42,41.2,Mobile
3596,320,9,2024-12-14,22,22.4,Desktop
3597,4329,1,2024-08-03,43,42.2,Mobile
3598,459,10,2024-11-25,65,40.4,Smart TV
3599,3673,9,2024-09-20,41,41.8,Smart TV
3600,3977,8,2025-01-15,101,83.5,Desktop
3601,1232,10,2024-10-17,139,86.3,Smart TV
3602,4312,6,2024-07-24,65,45.8,Smart TV
3603,1285,2,2025-02-04,73,72.3,Desktop
3604,1132,4,2025-01-10,136,85.5,Smart TV
3605,2909,3,2024-07-21,80,87.0,Smart TV
3606,2992,3,2025-01-26,51,55.4,Tablet
3607,650,9,2024-11-20,72,73.5,Smart TV
3608,1997,10,2024-06-28,15,9.3,Mobile
3609,2690,10,2024-11-03,113,70.2,Smart TV
3610,3176,9,2024-07-23,63,64.3,Smart TV
3611,2410,1,2025-02-18,95,93.1,Smart TV
3612,2666,10,2024-06-16,34,21.1,Desktop
3613,3336,5,2024-10-27,78,53.8,Mobile
