campaign_id,movie_id,channel,spend_usd,impressions,clicks,conversions,campaign_month
3024,10,TV,82580.63,41342,1548,203,2025-04
3025,1,Display,94292.91,4176708,86651,10337,2024-08
3026,9,TV,98868.56,4708373,102989,7126,2025-01
3027,9,Influencer,18376.59,2593565,37767,3891,2024-08
3028,1,Influencer,80109.01,2665757,76940,4492,2025-03
3029,6,Display,19464.6,3269077,127053,4886,2024-12
3030,3,Search Ads,66087.51,3560628,113442,8815,2025-04
3031,1,TV,74948.34,2525804,94284,12010,2024-11
3032,8,Social Media,53534.7,1786444,30849,1880,2025-02
3033,4,Influencer,61982.01,4402228,184961,14638,2024-11
3034,1,Influencer,40832.08,2417283,33375,2268,2024-09
3035,10,Influencer,37046.41,4282411,31012,4408,2024-09
3036,3,Influencer,33780.52,3526471,168154,22382,2024-08
3037,8,Influencer,86396.72,3828969,145126,18722,2025-01
3038,1,Social Media,78910.74,2319876,18953,392,2024-09
3039,3,Social Media,51168.12,2230921,38415,3856,2025-02
3040,8,Social Media,63256.38,568982,27143,2339,2025-03
3041,8,Influencer,61697.96,65541,1326,62,2025-04
3042,7,Email,70639.58,2693429,130221,12935,2024-09
3043,7,Email,54457.77,2611284,51976,7263,2025-04
3044,10,Influencer,49372.54,3938435,96960,9611,2024-07
3045,9,Social Media,22034.82,1853739,87050,7691,2025-04
3046,6,TV,33176.98,133487,781,25,2025-04
3047,6,Email,73539.85,3262330,103899,4875,2024-08
3048,10,Influencer,59091.95,4803017,69388,9696,2025-04
3049,6,Search Ads,59881.12,3586607,140697,13629,2024-10
3050,4,Display,38207.83,1452682,33864,1819,2025-02
3051,8,TV,84849.58,628664,31295,4497,2025-03
3052,9,Display,59282.21,1943813,53159,1380,2024-09
3053,9,Search Ads,87076.28,1132730,43597,3513,2025-04
3054,9,Display,94052.42,637176,26174,1440,2025-04
3055,3,Email,31860.23,3285487,105144,14692,2025-02
3056,10,Social Media,19042.4,421558,7477,425,2025-04
3057,1,Search Ads,14402.82,1265009,50771,1851,2025-04
3058,1,Search Ads,74429.98,302693,9245,850,2024-12
3059,9,Email,64899.3,3090325,35460,5250,2025-02
3060,8,Display,93240.19,835679,9689,573,2025-03
3061,6,Email,50211.69,1490803,36477,2427,2024-07
3062,1,Email,94611.14,1130305,32031,1627,2024-11
3063,6,Search Ads,25156.44,2542422,29882,2223,2024-09
3064,4,TV,4909.69,2428251,73406,10614,2024-10
3065,8,Influencer,11143.26,4500675,98315,14525,2024-09
3066,10,Email,83635.47,3573942,120726,7441,2024-12
3067,6,Search Ads,53698.2,1599317,46742,6013,2024-08
3068,10,Email,30284.48,2944164,75236,8081,2025-02
3069,5,Email,85650.86,4148646,95243,13640,2024-07
3070,4,Search Ads,85279.58,650072,6385,759,2024-07
3071,4,Display,32440.02,2284389,65491,1349,2024-09
3072,8,Influencer,95239.63,892071,24216,2230,2024-11
3073,7,Influencer,30416.46,2953995,123748,3243,2024-09
3074,8,Email,56118.49,3290349,155813,22204,2025-03
3075,6,Email,33860.71,1581558,48246,3320,2024-11
3076,5,Display,14960.41,4552887,72058,6750,2024-09
3077,3,Display,94277.42,185139,6669,212,2024-12
3078,10,Email,67122.92,1147028,25087,2337,2024-09
3079,8,Email,35015.7,3248733,42975,2140,2024-08
3080,3,Social Media,90027.72,721204,25492,3263,2024-10
3081,8,Email,57107.25,991651,9818,801,2025-04
3082,1,Search Ads,50099.28,1489537,64365,6715,2024-08
3083,10,Search Ads,33873.71,2573842,27818,2477,2024-11
3084,4,Display,98552.03,3737084,74460,4113,2024-11
3085,1,Display,1330.53,4101384,141300,12825,2024-09
3086,8,Email,74592.15,188670,6042,231,2024-08
3087,6,Search Ads,36849.02,2843595,107520,11202,2024-10
3088,2,TV,6316.96,2972032,105218,15472,2024-11
3089,2,Social Media,16973.81,3407300,104750,4940,2025-04
3090,5,Influencer,81615.18,3370419,58153,1842,2024-12
3091,10,Social Media,39469.62,4530027,132047,16451,2024-08
3092,5,Search Ads,11564.04,1188487,36971,3579,2025-01
3093,2,Display,62025.51,976162,43545,5252,2024-09
3094,4,Influencer,21576.4,2139832,73775,5225,2024-07
3095,2,Influencer,57237.68,1036268,16124,532,2025-02
3096,2,Search Ads,9899.29,477432,7350,920,2024-11
3097,1,Search Ads,45472.21,1292145,12641,1653,2024-09
3098,2,Influencer,74981.73,4144461,166126,5765,2024-12
3099,5,Influencer,39522.96,3197230,150725,12245,2025-04
3100,4,Search Ads,72577.58,570267,12212,1738,2024-07
3101,6,Email,70366.73,257333,9390,1016,2025-03
3102,3,Social Media,20336.92,656439,29801,690,2024-09
3103,10,Email,51778.58,4217500,134126,4643,2024-07
3104,1,Influencer,25930.9,3162379,50006,3688,2025-03
3105,9,Display,82499.57,64837,927,136,2024-07
3106,7,Display,89051.24,529443,16485,570,2025-01
3107,3,Email,34825.57,474219,20343,1375,2024-12
3108,2,TV,95764.69,2833927,39245,5320,2024-07
3109,6,Display,61983.09,2251118,26792,3922,2024-12
3110,10,Display,55352.86,802390,36260,4894,2024-09
3111,2,Email,49473.04,2132913,87696,7733,2024-10
3112,5,Email,1623.71,1233358,16861,2498,2025-04
3113,5,Display,83933.09,4780930,215248,8660,2025-01
3114,9,Email,17985.48,884408,20712,2286,2024-12
3115,9,Display,33628.76,3754309,161166,3344,2025-03
3116,10,Social Media,89780.24,977529,24812,1184,2024-09
3117,2,Influencer,60805.98,2318383,15101,1313,2024-11
3118,1,Display,98842.57,3109847,106970,9572,2024-11
3119,10,Display,84183.92,2813926,89670,11196,2024-10
3120,2,TV,10197.91,4487313,218813,18295,2025-03
3121,3,Search Ads,91194.5,4448478,124624,17724,2024-12
3122,10,Email,12179.33,3675049,177997,4015,2025-03
3123,6,Email,39450.88,519182,10372,1116,2025-03
3124,3,Search Ads,10392.11,3841362,119154,12924,2024-12
3125,10,Social Media,12361.52,4012414,81569,7057,2024-12
3126,3,Influencer,54422.45,4326105,74109,2078,2025-04
3127,2,Social Media,90834.25,519993,8610,984,2025-04
3128,3,Email,47029.13,1439246,45251,4896,2025-03
3129,10,Search Ads,30634.38,279076,10379,231,2024-10
3130,7,Social Media,85452.66,1731629,84563,10788,2025-03
3131,3,Search Ads,82334.51,96510,2689,241,2025-03
3132,6,Display,56084.11,3385343,134711,14763,2025-01
3133,3,TV,37434.63,4459341,107416,4077,2025-01
3134,1,Social Media,22518.29,3196647,124235,7913,2024-07
3135,2,Display,64545.94,2129912,63415,6203,2025-03
3136,7,Email,85026.66,4636655,163070,9816,2024-08
3137,2,Influencer,9156.29,1655471,54546,5491,2025-02
3138,9,Display,25291.21,1909270,13680,1444,2025-03
3139,5,Search Ads,62144.28,4060549,110409,12148,2024-12
3140,10,Social Media,71738.5,1030973,31513,2032,2024-10
3141,6,Influencer,3686.25,3070602,73536,4308,2025-02
3142,9,Display,31205.71,960323,18304,2699,2024-10
3143,9,Email,40127.95,909693,38743,5125,2024-11
3144,3,TV,91082.8,2457599,49521,2134,2024-08
3145,7,Search Ads,25315.26,4682311,55456,2355,2024-10
3146,9,TV,50558.7,2005754,26344,726,2025-02
3147,2,Social Media,68513.03,2723456,42059,4126,2025-02
3148,5,Email,24298.32,3703532,157727,12612,2025-03
3149,9,Email,49531.94,2889700,86021,8987,2025-02
3150,7,Email,96741.23,1645278,23839,2911,2025-02
3151,4,TV,54014.63,3360509,160589,4396,2025-01
3152,4,Influencer,87106.53,4111386,73096,3267,2025-03
3153,10,Social Media,58827.92,4752818,210473,24484,2025-02
3154,2,Email,35174.93,2520090,100515,11520,2025-04
3155,9,Display,95007.44,4822690,159394,22088,2024-07
3156,10,Search Ads,27337.02,1080128,48888,1402,2024-10
3157,4,Social Media,76895.05,3179436,88078,10302,2024-08
3158,7,TV,67362.31,918575,45492,5237,2024-07
3159,9,Social Media,94136.11,2356442,20627,2751,2024-10
3160,2,Social Media,35014.1,4109097,145186,20556,2025-04
3161,2,Influencer,77713.89,4951639,62672,9053,2024-10
3162,9,Display,97119.4,731664,26591,661,2024-11
3163,8,Influencer,36592.6,2035005,41827,3679,2025-01
3164,8,Display,22210.48,2850129,134913,7711,2024-09
3165,1,Search Ads,76774.48,3383711,85786,5560,2024-12
3166,6,Search Ads,93239.81,4312238,130327,18959,2024-10
3167,8,TV,17082.45,2808860,76692,7607,2024-11
3168,8,Social Media,76292.17,4575371,122834,8725,2024-11
3169,6,TV,19170.67,345089,4215,238,2025-03
3170,8,Social Media,61620.61,1447424,53877,6084,2024-09
3171,2,Influencer,95082.71,2267110,14429,2088,2025-02
3172,3,Influencer,57753.99,4069032,112822,10897,2025-01
3173,5,Influencer,56246.8,3655243,99439,10838,2024-08
3174,1,Social Media,88531.85,4922659,112008,16032,2024-12
3175,1,Social Media,65850.87,4828814,145069,9054,2024-08
3176,3,Display,53880.11,2285723,113300,4460,2024-11
3177,10,Search Ads,2927.48,621886,16691,1055,2024-08
3178,2,Email,61418.44,3990992,85767,5708,2025-01
3179,10,Social Media,15956.61,441474,14283,1839,2025-02
3180,1,Social Media,83898.39,3436405,146327,10917,2025-02
3181,3,Email,13883.26,1764466,85023,9486,2025-03
3182,3,TV,85558.19,3115903,128041,9991,2025-03
3183,3,Social Media,16521.11,2694320,92712,7709,2024-12
3184,9,Display,47453.19,2968314,64485,6640,2025-03
3185,6,Social Media,6212.46,4585132,116649,13718,2025-04
3186,10,Search Ads,79281.17,1112264,40417,2833,2024-08
3187,8,Social Media,46140.37,3244443,82247,8088,2025-02
3188,7,Social Media,33563.92,1996010,12917,1394,2025-02
3189,2,TV,50259.49,2366015,44383,3015,2025-02
3190,9,Display,77576.71,315478,4694,217,2024-10
3191,6,Influencer,97849.52,2063901,85924,2567,2024-11
3192,4,Email,21131.43,375629,3807,525,2025-03
3193,8,Email,48256.59,2403748,31539,1166,2025-04
3194,2,Email,90559.52,1817490,35845,2118,2024-10
3195,9,Influencer,59338.9,2279651,13354,309,2024-07
3196,10,Search Ads,45763.16,2263919,65325,1774,2025-02
3197,7,Search Ads,42850.38,3781318,184033,18749,2025-03
3198,10,TV,75911.61,1320788,51648,1228,2025-04
3199,2,Email,88217.39,2511401,28041,3214,2024-12
3200,10,Influencer,19000.97,4901338,219610,28790,2025-04
3201,1,Email,9273.88,1585801,76895,1614,2024-07
3202,10,TV,41356.45,4389510,163900,12151,2025-03
3203,9,Display,97419.79,3712160,72123,4648,2024-12
3204,4,Email,80337.14,3183756,31653,722,2024-11
3205,1,Social Media,65318.55,219746,9114,1317,2024-12
3206,10,Display,99211.92,1550863,32631,3891,2024-11
3207,3,Social Media,98105.0,3363020,164117,13823,2024-07
3208,8,Search Ads,42363.3,4446912,189012,12841,2025-04
3209,5,Social Media,87107.88,4664158,224503,10634,2024-09
3210,5,Email,85404.04,3739714,27471,2798,2025-02
3211,3,Email,85097.86,70145,1764,59,2024-09
3212,9,Display,67603.07,3284762,67139,7197,2024-10
3213,8,TV,97685.7,1648554,78565,2310,2024-09
3214,7,Email,74495.95,86136,1800,95,2025-02
3215,7,Search Ads,55087.84,3250452,73653,8621,2025-02
3216,2,Search Ads,11196.8,544423,6043,342,2024-09
3217,4,Influencer,40264.14,2067380,51789,7704,2025-02
3218,6,Search Ads,53891.93,436179,7050,543,2024-10
3219,5,Influencer,25160.62,3126698,128597,16504,2025-04
3220,6,Social Media,66258.81,358586,10074,808,2024-08
3221,5,Search Ads,61072.79,1651709,55697,7550,2025-01
3222,4,Search Ads,37656.49,4728903,229744,27142,2025-02
3223,9,Email,42716.7,1717412,57463,3545,2024-08
3224,1,Email,27974.44,1137394,53037,4388,2025-03
3225,4,Influencer,34552.77,856589,11623,1486,2024-11
3226,2,Search Ads,96765.16,3438607,76089,10066,2024-12
3227,8,TV,69440.09,4574015,136370,9076,2024-12
3228,6,TV,3465.52,1397026,46570,3677,2025-04
3229,2,Social Media,62686.2,71885,2876,80,2025-03
3230,9,Email,11154.19,2817246,121224,8129,2025-03
3231,3,Social Media,93139.62,1929711,72332,1857,2024-07
3232,8,Display,44332.75,598120,21414,1836,2025-04
3233,6,Display,83542.55,369206,11159,948,2024-10
3234,9,Search Ads,28211.19,2009708,50294,5834,2024-07
3235,4,Influencer,4632.4,1772910,69031,5141,2025-01
3236,3,Display,90969.02,884586,21506,862,2024-11
3237,3,TV,66955.23,748129,19665,2682,2025-02
3238,1,TV,44715.63,621956,26661,3167,2024-08
3239,6,Social Media,70718.8,4673138,186458,7824,2024-09
3240,4,Search Ads,9054.31,4588531,67435,1766,2025-04
3241,3,Display,89010.84,1810898,84998,6473,2024-11
3242,2,Display,15037.84,99665,4145,490,2024-11
3243,5,Display,81180.43,3049212,99921,5655,2024-10
3244,8,Social Media,55365.15,1875401,84099,4004,2025-02
3245,10,TV,43201.65,4351713,25272,3376,2025-04
3246,5,TV,35305.67,3429984,20086,758,2024-11
3247,2,Social Media,1968.9,2485455,68125,8121,2024-07
3248,9,Display,15201.66,2866611,109378,10120,2025-03
3249,2,Display,48675.59,4179605,123427,18434,2024-11
3250,9,Search Ads,62304.79,1062770,51042,3046,2025-03
3251,7,TV,92129.08,3667165,162218,10252,2025-02
3252,9,Display,91146.18,3365973,49441,3858,2024-09
3253,2,Influencer,47086.74,2990838,127825,13106,2024-09
3254,4,Search Ads,67831.46,908606,39723,1818,2025-03
3255,8,Email,38550.68,510703,12874,520,2025-01
3256,3,Email,98908.68,1166287,14179,2074,2024-11
3257,4,TV,30828.06,2078902,68284,9110,2025-04
3258,8,Display,69888.42,3191203,75004,2500,2025-04
3259,2,Email,39919.55,1656274,8530,1063,2025-04
3260,10,Email,56511.58,2276277,71737,5708,2025-03
3261,7,Display,66476.17,2621584,66467,9030,2024-12
3262,6,TV,75014.19,4810673,167899,20030,2025-01
3263,1,Influencer,31309.91,4715147,76613,11271,2025-03
3264,1,TV,50853.28,464492,13824,862,2025-01
3265,6,TV,74706.26,504888,21054,1010,2025-01
3266,1,Influencer,68495.45,3597115,172767,20768,2024-12
3267,2,Email,70569.17,4786349,97152,14466,2025-04
3268,9,Social Media,37279.91,1169249,57734,6300,2025-01
3269,6,Search Ads,98480.87,2732291,89987,6706,2025-01
3270,2,Influencer,45326.73,3503455,110744,8811,2025-02
3271,3,Email,39613.58,1853646,19421,1773,2025-02
3272,1,Email,92994.02,4966862,108202,13724,2024-07
3273,6,Display,69433.61,398359,9095,579,2024-09
3274,10,Social Media,80719.38,1517684,24768,2670,2024-12
3275,7,Search Ads,22253.24,1273686,31153,3023,2025-03
3276,4,Display,33231.21,3619317,115995,7785,2024-09
3277,2,Influencer,35217.03,3342427,72336,6353,2024-07
3278,8,Influencer,11794.18,915539,24305,2968,2024-09
3279,4,TV,67652.64,907108,44133,3294,2025-04
3280,5,Display,59732.51,283384,6467,429,2024-12
3281,3,Email,3042.62,597827,7684,599,2025-03
3282,3,Influencer,74008.31,4003866,39326,1484,2025-02
3283,1,Social Media,36001.29,1273652,43726,5856,2024-12
3284,3,TV,40135.79,2550681,20622,1804,2025-04
3285,5,Influencer,30622.93,1745898,11807,293,2024-10
3286,1,Social Media,57028.7,3962604,177338,23603,2025-03
3287,8,Influencer,39942.71,2725920,96737,8013,2025-02
3288,5,Search Ads,78558.28,2353071,22012,1344,2025-04
3289,10,Display,58021.54,1731088,20166,1340,2025-01
3290,8,Search Ads,90429.28,4515323,52246,2285,2024-07
3291,4,Display,63444.02,4061622,65850,8518,2024-07
3292,7,Display,98637.88,1774848,31410,1949,2024-12
3293,10,Display,54024.56,4764284,151221,15582,2024-11
3294,10,Search Ads,59510.81,1851522,46016,3596,2025-02
3295,2,Display,88403.48,4252726,92817,4158,2025-01
3296,5,Email,79485.73,2930052,22095,3034,2025-03
3297,2,TV,29781.41,3665699,138186,18267,2024-08
3298,1,Search Ads,97994.37,3877785,34941,1386,2024-11
3299,9,Social Media,51543.79,1311600,59963,5663,2024-10
3300,3,TV,69208.98,1543660,10787,1220,2024-12
3301,6,Email,48531.31,1398125,18401,2607,2024-11
3302,3,TV,53586.46,1002333,19290,2351,2024-09
3303,8,Influencer,57352.38,323900,14331,491,2025-01
3304,1,TV,54038.05,3045546,28458,1676,2025-03
3305,9,Display,36380.63,662771,7489,944,2025-01
3306,7,Search Ads,56470.99,455380,16372,559,2024-08
3307,5,Search Ads,27468.49,3883338,100100,10718,2025-03
3308,5,Display,98688.83,1337234,50257,5701,2024-10
3309,2,Social Media,32563.9,2805513,30166,3680,2024-08
3310,8,Social Media,49931.46,4927411,214894,5831,2024-12
3311,10,Display,84467.64,4021079,183532,26627,2024-12
3312,6,Display,19953.65,1813464,74407,4692,2024-10
3313,3,TV,84064.48,4942219,92614,2197,2025-03
3314,3,Influencer,83003.64,4499015,161716,8707,2025-01
3315,8,TV,70398.9,1947473,29577,2950,2024-09
3316,8,TV,95761.77,4926139,212878,17511,2024-09
3317,4,Search Ads,78058.69,3856796,127434,11592,2024-10
3318,6,Social Media,53918.58,712058,26454,2616,2025-02
3319,6,Email,56533.77,4319718,123967,16254,2025-03
3320,5,Display,61132.18,972326,32381,4194,2025-01
3321,6,Search Ads,64753.55,1247819,14043,1316,2024-10
3322,2,Social Media,61583.13,3400553,102877,7731,2024-09
3323,10,Influencer,89950.79,2857639,65480,6847,2024-09
3324,10,Influencer,62472.25,3689475,133246,15642,2025-02
3325,9,Influencer,77674.81,2386110,58512,7933,2025-01
3326,8,Email,85969.08,1658977,81194,12002,2024-11
3327,9,TV,93818.27,2763623,59670,8123,2024-10
3328,3,Influencer,75603.19,4621102,80393,3780,2025-04
3329,8,Influencer,62296.73,2723775,48225,6527,2024-09
3330,7,Influencer,53620.85,4049260,21408,895,2025-04
3331,9,Email,92900.77,1056387,12081,383,2025-03
3332,3,Influencer,86662.69,2805524,41656,1948,2024-12
3333,6,Social Media,44384.99,4549272,216595,15218,2025-04
3334,4,Social Media,35154.87,1108623,21468,1527,2025-03
3335,2,Social Media,1532.58,307317,2045,224,2025-02
3336,1,Social Media,28014.17,931773,11948,1252,2025-04
3337,8,TV,9862.09,1884425,15671,1385,2024-09
3338,8,Email,59838.96,2556391,105698,12131,2025-01
3339,10,Display,95068.44,1364650,66983,4871,2024-11
3340,4,TV,4485.83,3245272,51622,4689,2024-08
3341,6,Email,51564.6,1918510,31633,3587,2025-02
3342,6,Email,2201.07,303635,10152,863,2024-07
3343,10,Display,44760.96,1424138,45025,3960,2025-04
3344,2,Email,1868.48,686776,18600,1403,2025-03
3345,1,TV,51877.44,1966918,17199,1060,2024-10
3346,6,Search Ads,74416.15,926574,20081,951,2024-12
3347,2,Search Ads,20457.9,1533305,17876,1645,2025-02
3348,2,Influencer,90826.27,2626446,84805,4355,2024-07
3349,5,Social Media,94860.59,821979,39055,1444,2024-08
3350,5,Display,81564.51,4167015,47140,2305,2025-02
3351,7,Influencer,49190.82,4826231,165052,6815,2025-04
3352,7,Influencer,94137.77,371247,10743,1381,2024-08
3353,3,Influencer,81131.81,2674884,45031,2290,2024-08
3354,10,TV,59580.53,4275307,126819,14062,2024-08
3355,1,Social Media,59982.94,572156,15315,1947,2024-12
3356,8,Email,60904.26,4828963,181037,14159,2024-11
3357,9,Search Ads,23183.36,2186210,107218,10894,2024-08
3358,10,Social Media,82180.37,3923489,138804,6677,2024-11
3359,5,TV,36963.58,91002,1900,196,2024-09
3360,3,Influencer,2620.91,2356564,40250,2399,2024-12
3361,10,Search Ads,58482.85,3112099,35758,2295,2024-11
3362,1,Email,97515.85,444319,17924,2507,2024-09
3363,5,Search Ads,66666.22,2928469,84760,9532,2024-09
3364,8,Influencer,64070.94,4795513,43412,4939,2024-07
3365,5,Display,48485.33,1139484,13681,719,2024-10
3366,5,Email,19623.16,3902315,110651,14474,2025-04
3367,10,Influencer,22691.86,2753882,14792,1471,2025-02
3368,3,Email,38059.39,2663863,31358,2047,2025-04
3369,7,Email,16384.82,3127968,95181,8140,2024-07
3370,7,Email,76249.74,372467,14515,1035,2025-01
3371,5,TV,61770.35,963869,40703,2977,2024-09
3372,5,Social Media,72214.92,3807973,20696,2485,2024-12
3373,6,Social Media,87003.51,3076173,24499,630,2025-02
3374,7,Social Media,49270.11,2766193,72318,9491,2024-09
3375,9,Display,24521.24,3134773,132907,13792,2025-01
3376,2,Social Media,38884.09,3312743,107883,14628,2025-04
3377,3,Email,90033.28,2027220,80041,4029,2024-10
3378,1,Social Media,44427.18,3653283,53204,7125,2024-10
3379,7,TV,78267.61,1050175,37118,4486,2025-03
3380,4,TV,55803.83,3751577,107763,14602,2024-09
3381,9,Display,23856.75,3567197,66922,9431,2024-11
3382,8,Social Media,90080.76,4826253,41030,5902,2024-12
3383,8,Social Media,55338.14,136627,2005,281,2024-11
3384,10,Email,87706.07,3516227,24067,595,2025-03
3385,2,Search Ads,47879.98,2251064,41313,4958,2025-04
3386,4,Social Media,48768.28,1959187,10779,1451,2024-07
3387,9,Social Media,37590.86,824454,33278,2333,2024-11
3388,2,Social Media,73794.83,3611510,141112,20634,2025-02
3389,3,Display,92028.14,3224339,54287,6798,2024-10
3390,3,TV,11429.15,1568495,26304,3597,2024-09
3391,6,Social Media,26517.1,2327702,102085,9659,2024-12
3392,3,Email,24792.62,2502982,23271,2824,2024-07
3393,1,TV,60509.7,2637922,34986,3983,2025-01
3394,4,Social Media,41679.46,3103598,112061,13001,2024-08
3395,8,Display,23073.17,26988,891,124,2024-11
3396,3,Influencer,7184.81,699405,22627,1229,2024-12
3397,1,TV,13942.01,321148,6105,281,2024-07
3398,1,Email,39407.03,1467365,22642,3227,2025-02
3399,6,Display,54699.65,3949772,106738,6395,2024-10
3400,7,Display,73641.46,2387074,57465,3512,2024-11
3401,6,TV,62285.96,4643604,131172,18221,2024-08
3402,8,Display,62568.51,1057041,26688,3747,2025-01
3403,8,Display,2380.49,1400406,30255,1411,2024-09
3404,2,Email,29327.34,3782260,157630,8570,2024-10
3405,7,Social Media,61773.45,3332341,152032,13454,2024-11
3406,9,Email,51543.38,4837343,79471,8169,2024-08
3407,9,Display,86825.44,2474889,99256,7477,2024-10
3408,10,Email,95429.44,4564897,193376,22387,2024-12
3409,2,TV,38819.26,4340914,140054,20589,2024-10
3410,8,Email,29277.39,1668082,61795,7045,2024-12
3411,2,Social Media,70043.88,1757030,79332,8379,2025-04
3412,7,Search Ads,20748.48,4580583,128850,12932,2025-02
